time,x,y,z,cogx,cogy,cogz,area,forceX,forceY,forceZ
0,0.460299029473019,0.00656121034775312,0.419668793829704,0.120948450379485,2.29779602473269e-05,0.417577984948224,0.210564878435759,0.455013987818304,1.27342128850187,-11.5522893081981
0.0167076587677002,0.460915590637853,0.00684610472560554,0.419107199216492,0.121349894543971,5.12326592209129e-05,0.417388097040741,0.2106479764443,0.747347955673958,1.32688592614574,-11.1885756555045
0.0338432788848877,0.461662727406055,0.00711250761237965,0.418379696649542,0.121844225277533,8.78025525218129e-05,0.417146149715378,0.210735207135232,0.487734322942375,1.24213323242662,-11.5014179545471
0.0516731739044189,0.462537206425175,0.00746321386640623,0.417295487046411,0.122464990686157,0.000127722493071866,0.416806363659817,0.210777404485716,0.750341964996661,1.08546248079451,-11.6053201813818
0.074817419052124,0.463872038702878,0.00803517783668155,0.415341890147593,0.123466809260421,0.000222695300597706,0.416212922508562,0.210763291187867,0.581584758304862,0.520767694078136,-12.0976329267652
0.109916210174561,0.466209719499329,0.00889612320406533,0.411260498230031,0.125340357186537,0.000382593676326336,0.415002435892437,0.210562751645447,0.723395632977869,0.172795853202923,-12.7135979877499
0.128905773162842,0.467463980209635,0.00921242748518046,0.408960492367345,0.126364754705281,0.000417971923352058,0.414318768209561,0.210423523383298,0.694574794373657,0.11779331364221,-12.4400047850709
0.147057056427002,0.468903857403067,0.00959220593286547,0.406062884983466,0.1275886911189,0.000456634284593695,0.413463754314988,0.210195449726864,0.774564075208286,0.164769350867169,-11.8842029545052
0.181642293930054,0.471813446407786,0.0104098061958585,0.400428104555893,0.130041585661757,0.000537784793610369,0.411743377227706,0.209773807053615,0.605748105766457,0.520154858338725,-12.182242447596
0.200709104537964,0.473482925952256,0.0109107726746063,0.397261978686979,0.131438348390325,0.000586256604430488,0.4107559677049,0.20954378925948,0.655177674189349,0.589519547668161,-12.2746485973192
0.217948913574219,0.47500910730058,0.0114215186794553,0.394346131135056,0.132718548854655,0.000633781740805573,0.409839523803604,0.209326096707722,0.424380735031318,0.524152617930535,-12.0309231379244
0.235764026641846,0.476594452330225,0.0119246864484239,0.391511315680073,0.134024742823089,0.000681272504972426,0.408911045497649,0.209138588594865,0.397315151937222,0.742321660929915,-11.6922382626281
0.253157615661621,0.478349593105714,0.0125952735549833,0.388476164323303,0.135456648727155,0.000740889381506967,0.407892733105776,0.208952341302479,0.386904345373156,0.929279624438031,-12.1805145896377
0.270830631256104,0.480196635873921,0.0132567797359874,0.385347929395509,0.136962241209355,0.00080073831501967,0.406809794909117,0.208760443686106,0.335131258984149,1.03331634331037,-12.2179839253351
0.288203001022339,0.481980881712875,0.0139590135465921,0.382286147371209,0.138416643401477,0.00086253955813987,0.405749789657056,0.208564967956431,0.224440674849281,0.992387734489959,-12.0490658328436
0.306093215942383,0.483824926042803,0.0147196608047246,0.379436985402976,0.13987094515135,0.000927934896855726,0.404709639522709,0.208432545605574,0.131722436613098,0.803302368593483,-12.1587641304296
0.323783159255981,0.485720636489462,0.015586953397859,0.376249366314206,0.141403371190753,0.00100097165465327,0.40357388131597,0.208232434706147,0.176550013870897,0.809407655734819,-12.3253844826953
0.341503858566284,0.487563178262194,0.016526273930549,0.37297220749771,0.142919775122873,0.00107845592427085,0.402418755153066,0.207992463677223,0.068897464393497,1.00800821138087,-12.4615161716134
0.359400749206543,0.489360372825989,0.0173848583145597,0.370032844523903,0.144359059755512,0.00115002559620837,0.401333227630498,0.207811451132604,0.0721174300587695,1.30440843619798,-12.464536315458
0.376744270324707,0.491276184204954,0.0183641411913078,0.366857758906251,0.145906714701753,0.00123052078894269,0.40014348962854,0.207599255157931,-0.073568269019547,1.54805151939927,-12.8855855584755
0.394157886505127,0.493078027549097,0.0193871196480067,0.363732640416703,0.147384049976389,0.00131303263046681,0.398980809565829,0.207363260458267,0.000590347882949054,1.57289305956103,-12.6001480861443
0.412653207778931,0.494998414024846,0.0205256035037017,0.360400203394914,0.148945614943151,0.00140412103072414,0.397744845886528,0.207114286788258,-0.160178704811525,1.53499481010784,-12.7644847232326
0.434036016464233,0.497340436265508,0.021957107018196,0.356479372437766,0.150827021266384,0.00151753271509768,0.396250726574456,0.206836500581179,-0.0333847234856609,1.21432675154663,-12.8128607389324
0.45331335067749,0.499475433525531,0.0232615195983054,0.352992555567104,0.152528203510353,0.00162029873112282,0.394888020457757,0.206594178952194,-0.302535151629317,1.13257975814335,-13.3447229374508
0.470860242843628,0.50125222402352,0.0244631838936741,0.350093074274696,0.153957410347068,0.00171344943745466,0.393723744005658,0.206380876444456,-0.241616117914431,1.19399004232242,-12.8513799126088
0.490020990371704,0.503220993158763,0.0258797722454584,0.346719486688755,0.155546105300002,0.00182300380805187,0.392412939227375,0.206115801591971,-0.367745916141796,1.57292491530785,-13.030549409873
0.508640050888062,0.50503968299683,0.0271358036078637,0.343911128878488,0.156961999847112,0.00192257333991908,0.391262785569438,0.205936525638808,-0.475563690365559,1.86956600280557,-13.7403675571511
0.527211427688599,0.506956745073172,0.0286996737690282,0.340568826684569,0.158535225455746,0.00206424865659924,0.389921112473029,0.205644250829113,-0.543746368627972,1.87899538005944,-13.5189638389717
0.544585227966309,0.50862979132672,0.0305234472286979,0.337507727735719,0.159966925020474,0.0022850938501968,0.388662364910778,0.205340757178263,-0.758202534664059,1.19412334125669,-13.4737837464362
0.561965227127075,0.510221466158695,0.0321558242061685,0.334701473601687,0.161297311800976,0.00246748101309616,0.38749928939893,0.205079235804003,-0.520511542310694,1.14882181993221,-13.6527179349909
0.580684900283813,0.511992064641763,0.0340729717632635,0.331588561614129,0.162778880569832,0.00268403311694087,0.386195286230381,0.204787229652434,-0.941106109593444,1.21254035501721,-14.0826737916231
0.598680019378662,0.513564987194117,0.0359141918804846,0.328725198153483,0.164139352177034,0.00287780793213626,0.384964945567954,0.204486209050284,-0.85013088015539,1.56954491577934,-13.8800832478841
0.615288496017456,0.514954698267144,0.0377821241840491,0.325973163426212,0.165390699594443,0.00310937271242937,0.383798646628262,0.20416317835291,-1.02065446799092,1.76259405212812,-14.1360865644293
0.632528781890869,0.516207586621883,0.0397324570331115,0.323098692661267,0.166603421800298,0.00335503517598421,0.382619287750402,0.203773116117228,-1.11107808646903,1.87217330691801,-14.0678669738567
0.64956259727478,0.517345549744196,0.04192694860123,0.320243668759085,0.167778218914395,0.00365995460957741,0.381445254730549,0.203355181593789,-1.28024229422831,1.62627926027263,-14.4812335488222
