time,x,y,z,cogx,cogy,cogz,area,forceX,forceY,forceZ
0,0.459590982832703,0.00267861671774248,0.417376724863146,0.120995524729472,-0.000990029019468303,0.417111489931847,0.209707566279466,0.557541028234553,0.827929932816635,-12.1719158858184
0.0170931816101074,0.459815648602168,0.00271409737437208,0.416596339378414,0.121247188422839,-0.000980089598571958,0.416905827679098,0.209589556454309,0.365564396875239,0.563946203658212,-11.0574072887342
0.034468412399292,0.460065511298971,0.00282470952579145,0.415719970443009,0.121529272700213,-0.000950183959144407,0.416674482177386,0.209456237353393,0.0846341227701513,0.149018987981551,-10.1749002275817
0.0515120029449463,0.460258691798448,0.00284198420499327,0.41504012383594,0.121747563915564,-0.00094508760425659,0.416494787841952,0.209352428927114,0.583256611264807,0.439913943993661,-11.9423068254642
0.0689308643341064,0.460536426402561,0.00284447789975419,0.414054956514662,0.122063055785074,-0.000943673714221931,0.41623394536335,0.209201069883213,0.42172688953368,0.781275755644947,-11.5107277286635
0.0862758159637451,0.460878627298833,0.00284611072556213,0.412834579355342,0.122453542135454,-0.000942252066678704,0.415909895763347,0.209012766843457,0.0948771259876762,0.52087429086369,-9.76789721803442
0.103264331817627,0.461166102087108,0.00284685807513978,0.41179779899871,0.122784063664335,-0.000941197085646974,0.415634096043007,0.208851575465725,0.458895340956478,0.388897419350312,-11.4840400381385
0.120704650878906,0.461517688570524,0.0028484564206917,0.410523740024873,0.123189945398822,-0.000939777897718097,0.415294220188991,0.208652795422849,0.479364194827999,0.75473393889866,-11.3889150038363
0.138375043869019,0.461918169383483,0.00285138962028209,0.409065410012967,0.123654368028038,-0.00093787660082078,0.414903779816497,0.208424396414248,0.296008053439224,0.996299654134906,-10.0558343232202
0.1549072265625,0.462218900228015,0.00285445869360797,0.407985285401275,0.124000736989961,-0.00093622126977307,0.414613196500252,0.208256649999316,0.62284682586028,0.958946138654697,-10.9397317269956
0.172105550765991,0.462600416272878,0.00285869119490839,0.406610147656949,0.124441619769963,-0.000933964839096036,0.414242087437138,0.208042491666101,0.615806683369823,0.951201488636571,-11.116291116025
0.189522266387939,0.462978315716584,0.00286631575969216,0.405232058459259,0.124881994533306,-0.000930879153951421,0.413869135350864,0.207826158826987,0.433231945103211,1.1025381691954,-10.076522396519
0.207060575485229,0.463301453518872,0.00287577903292636,0.404052055726161,0.125259362182451,-0.000927392980723166,0.41354867098467,0.207640674379547,0.567400879886996,1.13617231381106,-10.846169508037
0.224478960037231,0.463813416958355,0.00288553266447959,0.40286951821758,0.125727017961275,-0.000923677047581062,0.413207672526676,0.207522033907764,0.350266235750703,1.01626554507691,-11.5055104282926
0.241110324859619,0.46456364556133,0.0028972311592798,0.401978115187338,0.126251957473935,-0.000919437550086608,0.412913026186602,0.207562485721814,0.264364267041974,1.09496572947159,-10.7228165611057
0.25746750831604,0.465389602349696,0.00293817127398967,0.401520746210442,0.126729718013575,-0.000907472659233687,0.412716649090297,0.207740301987129,0.344365136610064,1.27779734578023,-10.9813532881657
0.275012016296387,0.466436398499538,0.00319879899726402,0.401096594523627,0.127306009832578,-0.000835364706880204,0.412505102810621,0.208005133990419,0.442697659186281,1.11739384922176,-11.3484664492644
0.29180908203125,0.467612229916867,0.00374868244517032,0.4007049584193,0.127937883564852,-0.000683634165787113,0.412287114255048,0.208324067426331,0.228825657155992,0.799533963748691,-11.1083936520562
0.309672594070435,0.468892561667082,0.00432558708746169,0.400411487107694,0.128599937892873,-0.000523861326461793,0.412081509442254,0.208704468339039,0.455414753695905,1.06174163804849,-10.9326751410569
0.32646369934082,0.470151766634735,0.00488314409121587,0.4002323824526,0.129229748817007,-0.000368892377622228,0.411905448639018,0.209105834622394,0.384931599087611,1.45651993229238,-11.7914754273319
0.343889713287354,0.471446756511921,0.005553013102115,0.399995982422401,0.129887356999285,-0.000182111886607312,0.411710129661323,0.209504728884835,0.456731278833029,1.34930289580447,-11.0698432431556
0.362053871154785,0.472845238074747,0.00638326166751636,0.399914574683179,0.130565089322697,4.96966407200209e-05,0.411541219757775,0.209979893456202,0.313697988273841,1.33117376172855,-11.3546716530375
0.380831003189087,0.474170540026076,0.007260793281329,0.399817846612422,0.131211318186953,0.000295475429566332,0.411374978006957,0.210424989738934,0.386282742977489,1.4789086505768,-11.6444410200334
0.397680044174194,0.475597956868188,0.00825312649799501,0.399793764976413,0.131892541349705,0.000574172464711276,0.411214674824173,0.210924766281958,0.328420682937709,1.23344566308295,-11.4141497089614
0.416777849197388,0.477104780155572,0.0092746395371789,0.399874668757986,0.132591737586707,0.000862147824566144,0.41107086049586,0.211479137672872,0.40205882615506,0.961348789421135,-11.5371663153493
0.433582305908203,0.478460547482783,0.0101545366085661,0.400004045588403,0.13321015668643,0.001111081605207,0.410954723731585,0.211991889967691,0.507024739311516,1.1175636577298,-12.1463408959537
0.452051162719727,0.479918773546553,0.0110837117067521,0.400121621843328,0.133879240824577,0.00137501255464332,0.410823275466679,0.212537146130148,0.490293517135215,1.45228788482933,-11.9031946666781
0.470044851303101,0.48142091455943,0.0120667931765056,0.400199099418263,0.134576704906276,0.00165539172419362,0.410675517699303,0.213087073606447,0.471178574141327,1.41745870600234,-11.7841727192023
