time,x,y,z,cogx,cogy,cogz,area,forceX,forceY,forceZ,manipL,manipC
0,0.459358281994219,0.00131408123216219,0.420806684790162,0.120652779649946,-0.00134622379672131,0.417537307882992,0.210298522455945,0.1398118824491,-0.0634026312059744,-11.3602300318918,0.109516024748158,0.0335136582950648
0.019207239151001,0.459568637068583,0.00131409618229259,0.420092480822585,0.120883379477106,-0.00134621398326859,0.417349616769929,0.210192129814067,0.171260217512539,0.0264262727647637,-11.080487085879,0.10954313153015,0.0335434513479856
0.0383250713348389,0.459805567106044,0.00131457017546164,0.419273139909126,0.121145956698537,-0.00134609993743235,0.417134310115297,0.210068466201847,0.186103079410741,0.0905874302589469,-12.0736583675719,0.109573283665289,0.0335770269410294
0.0575034618377686,0.460151050576837,0.00131459506091822,0.418084521461613,0.121528250013979,-0.00134608344575786,0.416820818301769,0.20988957450649,0.201269379711065,0.121641007341403,-11.586680546851,0.109617900785879,0.0336266718027517
0.0775995254516602,0.460564938902178,0.00131465860765756,0.416635409380317,0.121991498796855,-0.00134603669738474,0.416437863934199,0.20966867135501,0.155775358740867,0.0739130962868436,-11.9280718167858,0.109670937566532,0.0336866624940818
0.0970957279205322,0.461077092061412,0.0013146963119568,0.414827754270871,0.122568434233595,-0.00134601141921276,0.415958332278909,0.209391394493951,0.248589169202081,-0.0349751825502574,-12.0787270419006,0.109737008521416,0.0337620392740211
0.116467952728271,0.46165686047315,0.0013146318558701,0.412726935050367,0.123232954396027,-0.00134600165029496,0.415399450093189,0.209063289738802,0.103542368057745,-0.0311881300724623,-11.9066856792988,0.109810962433745,0.0338484927355967
0.136034965515137,0.462286704380135,0.00131467989696931,0.41038991818526,0.123966793431341,-0.00134596919931561,0.414775305304741,0.208692515764702,0.148672961133863,-0.0374076582114532,-12.2775912390102,0.109890852984315,0.0339440697455703
0.154310941696167,0.462842262729876,0.00131473021274354,0.407959237068584,0.12468466306543,-0.00134593579347799,0.414131638122076,0.20827079832325,0.227733318301234,0.0273592716153385,-11.8810932655163,0.109947892331421,0.0340266324841537
0.172945499420166,0.463411614189523,0.00131503999948952,0.404935199012043,0.125523202471316,-0.00134582778709391,0.413337114103797,0.207702328713394,0.0113097895793625,0.0669638257656699,-11.8984805764006,0.109987195473341,0.0341090642518286
0.192300796508789,0.464023084945753,0.00131521870100357,0.401514707807501,0.126460924335736,-0.00134576146400251,0.412434220717925,0.207047882867644,0.175385344499704,0.096996943288746,-12.1992551441305,0.110026183149902,0.0342004938629878
0.211536169052124,0.464629315052197,0.00131529091071,0.397978989823662,0.127423276447769,-0.00134571325020056,0.411495111466932,0.206362446175659,0.109379329347408,-0.00698905266556233,-11.8168779519503,0.110063260895338,0.034295037177886
0.230997800827026,0.465206143036408,0.00131525698784545,0.394320067093319,0.128400912801006,-0.00134568309116619,0.410519573598225,0.205635646503483,0.19135978270195,-0.0998659589147531,-12.0480189417448,0.110091695713743,0.0343882987612881
0.250532865524292,0.466015335640995,0.00131533306780344,0.390393511441575,0.129544655065806,-0.00134562953697546,0.409442267418647,0.20492323227264,-0.0834175150139897,-0.110694726996309,-12.3779512845459,0.110181639732595,0.0345321999155472
0.270024538040161,0.466909117644056,0.00131551658124655,0.386373594956133,0.130751219834089,-0.00134555531832136,0.408320450396466,0.204216719918281,0.185757191916878,0.038479866191437,-11.5502667827184,0.110298022521501,0.034699398258252
0.289957761764526,0.467789693081004,0.00131584228196681,0.382236645398344,0.131979750749415,-0.00134542901901901,0.407157597562188,0.203475774146446,-0.079997481599814,-0.0165054685558717,-12.0531428577059,0.110412617912127,0.0348708854611738
0.309349775314331,0.46863562626855,0.00131581029261661,0.378088743507555,0.133199578644013,-0.00134539201696341,0.405982760106838,0.202719944533104,0.015200893531778,-0.132286947607025,-11.8674153766398,0.110522968706643,0.0350428110562085
0.329858779907227,0.469495740021492,0.00131588973304798,0.373662600501021,0.134487141893282,-0.00134533216040691,0.404719618843109,0.201898819527011,-0.0436250184577523,-0.119554618369144,-11.9088225127381,0.110635199887229,0.0352257806086287
0.357353925704956,0.470619180823349,0.00131610527974773,0.367518933860378,0.136251276889169,-0.00134523027766298,0.402949929406822,0.200735394601961,-0.110524140669221,0.0328781123770071,-11.7474636413436,0.110782112861948,0.0354792387518502
0.37782621383667,0.471401794615626,0.00131632663404272,0.362952842492169,0.137545271043911,-0.00134511571334919,0.40162239364642,0.199853521241617,0.0373036472647224,0.00453560960286709,-12.2133896266609,0.110884791818713,0.0356672180173705
0.396606922149658,0.472131858803417,0.00131640275256943,0.35843350029157,0.138811398817022,-0.00134505530904656,0.400298201033523,0.198966312606669,-0.0762109009876092,-0.0759621004214048,-11.9068496960801,0.110980668947213,0.0358527682258739
0.415838479995728,0.472831773402373,0.00131673033228149,0.353838530468383,0.140085122541384,-0.00134491969892863,0.398941101698688,0.198050923728201,-0.0727886934890967,-0.079180546646499,-11.5130331450483,0.111073127805946,0.0360414434118944
0.435817003250122,0.473541331278045,0.00131659881131842,0.348879454034545,0.141445112523906,-0.00134489182766749,0.39746431066454,0.197049019814059,-0.21790940589179,-0.204789119143612,-12.3137045116146,0.111167921835679,0.0362453437662636
0.455628156661987,0.474270745928199,0.00131668007078159,0.343700285480788,0.142866241486082,-0.0013448232862783,0.395903485178069,0.19600034074834,-0.206642202290581,-0.220027503293984,-12.1122347507986,0.111272571391969,0.0364666433896246
