time,x,y,z,cogx,cogy,cogz,area,forceX,forceY,forceZ,manipL,manipC
0,0.46143526248837,0.00143826247525662,0.419486849443597,0.121499022225656,-0.00132767224967489,0.417437017380387,0.210917398095579,0.863088297724961,1.09903055454771,-11.4922282643061,0.11033035661924,0.0336576133336305
0.0175235271453857,0.462541930202407,0.00164975815052935,0.419544736928244,0.122023179674864,-0.00131396503030459,0.417347909404609,0.211336098079755,0.995431274287329,1.06092967784829,-11.2072942678199,0.110644626899508,0.033870798953905
0.0371642112731934,0.464057923413468,0.00184989744683972,0.419457001804081,0.122770655780863,-0.00130093418864152,0.417185396208482,0.211865174735588,0.878055628040178,1.27806640620939,-10.6813475015792,0.11106679738969,0.0341613049962187
0.0540180206298828,0.465504585575519,0.00204012058554321,0.419409306272392,0.123476860226397,-0.00128848894479121,0.417037730099392,0.212378201056417,0.924389117653509,1.31265252842351,-11.7923212922361,0.111470107956313,0.0344398666199191
0.0719954967498779,0.467139558982649,0.00218476981098874,0.418839958875332,0.124365991709093,-0.00127867808507417,0.416746526263149,0.212822906686184,1.01100252024877,1.59420886089781,-11.6564760690166,0.111902653774407,0.0347490327043512
0.0887453556060791,0.468870355038412,0.00227957004626128,0.418341703047079,0.125286028930276,-0.00127202527773406,0.416461941804719,0.213318794229402,0.762607286475582,1.75375451795249,-11.7172046000836,0.112364739937315,0.0350783517275564
0.105651140213013,0.470615597130755,0.00241706280434938,0.417621101869083,0.126245508875023,-0.00126253709813202,0.416126129666884,0.213763319486248,0.998301605020267,1.79789992588489,-12.0191737133248,0.112824809218806,0.0354056362048461
0.12720799446106,0.472624496017738,0.00258966824587718,0.416632114435617,0.127374590802911,-0.00125010512578684,0.415699489786194,0.214231648035047,0.934823363180525,1.75970620915932,-12.2521465365283,0.113348134324523,0.0357813857668643
0.144193410873413,0.475399836702296,0.00388677428126789,0.41496292503164,0.128974233764751,-0.000939011127732965,0.415046831876103,0.214805626158347,0.809681268265723,-0.359085481778516,-12.2956954790446,0.114072762055436,0.0362913607920059
0.160921812057495,0.477616227886085,0.00573430799303413,0.413421398876762,0.13027741236146,-0.000436282164071961,0.4144830174253,0.215215904765554,1.13595636387679,-2.04739787400127,-12.3313943870563,0.114657740838598,0.0366921078054599
0.178345918655396,0.480000357136041,0.00701332389993725,0.411604239181943,0.131683779478449,-8.54605323720605e-05,0.413850383039049,0.215618943080825,1.12773221383529,-1.34578513087178,-12.5276423311121,0.115294019493385,0.0371123290180523
0.19629979133606,0.482644988138627,0.00791270718731219,0.409591150806438,0.133256741994141,0.000166843843631792,0.413118987608076,0.216047494811489,1.01352722666231,0.0591179304225794,-12.6962461701194,0.115981833008921,0.0375957815685232
0.214359521865845,0.485415219332865,0.00865819217575251,0.407265392927705,0.134918611241691,0.000381256468292109,0.41231132206433,0.216442092261442,0.868509679905131,1.12306614741079,-12.9848042145126,0.116710157031869,0.038091052598191
0.231858968734741,0.488236151739075,0.00960093737866303,0.404785003185268,0.136631122578866,0.000651880472247735,0.411446434272502,0.216806473617294,0.909008810046844,1.45334330611904,-12.9050502117274,0.11744703879787,0.0386028369777883
0.250123023986816,0.491153771583051,0.0106366817390648,0.402067821034772,0.138413849909922,0.000948823608243598,0.410515727599265,0.217142523855134,0.823588305250916,1.39205992426107,-13.3072427262638,0.118215893756079,0.0391284926759587
0.267287969589233,0.493862085347587,0.0116890275142474,0.399033688368784,0.140150678136764,0.00124938914251431,0.409516242188631,0.217315654956137,0.872701668174524,1.08930744429627,-13.5281894145575,0.118920694206513,0.0396166340142197
0.284065246582031,0.496681496872982,0.0126823762596228,0.396288918870183,0.141886411076106,0.00153165912898432,0.408563484761212,0.2175933011926,0.794952576660886,0.342031778432746,-13.663595753034,0.119663240459838,0.0401354168813363
0.301225185394287,0.499651576183628,0.0133818338243492,0.393126114092792,0.143751264250227,0.00174767397882738,0.407482547561011,0.217803659627231,0.654237610856853,-0.0897828033559154,-13.5218998314113,0.120440381898078,0.0406827523401033
0.317906141281128,0.502654593905458,0.0138949506124366,0.389829897753173,0.145635708127074,0.00190637043067175,0.406366383400375,0.217985864122625,0.670780506453995,-0.296958976156014,-14.1231632755245,0.121235307103425,0.0412311474064803
0.335219621658325,0.505724464185764,0.0141370632791914,0.386436390882823,0.147575330992719,0.0019864377827775,0.405183201281842,0.218141679279973,0.674367252992194,0.384814270673866,-14.4114086881006,0.122030079482175,0.0418113772376221
0.351985216140747,0.508822907805028,0.0143419976538155,0.382736156984975,0.149548958323842,0.00205261573638798,0.403937465137302,0.218231016562401,0.425689285741283,1.22086252227821,-13.654896271556,0.12285434258725,0.0423800138066969
0.369839668273926,0.512091608975758,0.0146875500951967,0.378831912021215,0.151632752973813,0.00216726357299892,0.402596728830856,0.218309027663191,0.36092232580593,1.05362552305668,-14.6050639299097,0.123720395850895,0.0429936388554465
0.389333009719849,0.51554489676968,0.0152600977318605,0.374448250652167,0.153864288077905,0.00236484544146167,0.401105062242834,0.218316010199444,0.373993084923427,0.0964459278332937,-14.8738437642731,0.124645383823419,0.0436426673499124
0.407915830612183,0.518987680004635,0.0155864631324246,0.370028437544124,0.15609381536711,0.00249007855975166,0.399576979170049,0.218288088601688,0.242059334218197,-0.109554583966756,-14.5486586841389,0.125561389593602,0.0443021248802405
0.432761907577515,0.523286037929313,0.015690021869863,0.36436956390312,0.158876521563789,0.002558473274398,0.397622017083775,0.21819888788436,0.0710104454534627,0.438480718625133,-15.4013213110919,0.126718004929981,0.0451227752016251
