id,condition,Yaw,Pitch,Roll,TwistX,TwistY,TwistZ,AvgVelcoity,MaxVelocity,AvgAccel,MaxAccel,AvgArea,COGZ,PathLengthDifference,RangeX,RangeY,RangeZ,TimeElapsed,Joint7_Distance,Joint6_Distance,Joint5_Distance,Joint4_Distance,Joint3_Distance,Joint2_Distance,Joint1_Distance,NrPks
P11,C,92.1780210883224,0.223366338993063,93.9479200482977,0.0911708144675412,0.0144725095403745,-0.0879219572467452,0.735507436075911,2.65350602386191,10.3997645736442,62.913459334267,0.200106277018245,0.336220715743696,0.0206150110935574,0.298721018533197,0.0526045823961482,0.29512888084716,3.25164771080017,0.0720299010532,1.046485941,0.000113729999999812,1.09769242,0.009539689333,0.000144742000000031,2.26000000000948e-05,64
P11,D,100.200663345498,1.30791530809223,110.190893884989,0.0492553245873678,0.00982317691588275,-0.053381673850297,1.60918973071545,5.89350251521196,16.7464445237495,99.8832429991209,0.149552936783511,0.28048487172907,0.482593140043272,0.328439352814343,0.204887625428397,0.390729039341716,6.67641544342041,0.4510401426461,1.438435842,0.000247380000000685,1.78754489,1.0134861385465,0.454591126,9.65600000002453e-05,122
P11,E,91.6826338674865,0.00994030967303776,94.4562185558943,0.117774558232992,0.015094913205048,-0.123545243479378,0.370562454823804,1.42192573262805,2.53456745962191,60.7326014651325,0.161983702859641,0.285588528801188,0.144315801909695,0.334236097739861,0.0541212212385145,0.37509256682131,2.82312989234924,0.0861811577624,1.320316212,0.000110589999999355,1.483802307,0.0001550628612,0.0837759269999997,9.29999999899067e-07,56
P11,F,90.9705539645971,0.484522056224359,95.697993913311,0.0181906185934515,0.00650034684863449,0.00182189872650204,0.376631960244896,2.67651289328511,5.05923338187412,64.0572933481016,0.140674639688886,0.239888662500303,0.122480538481472,0.107495483151136,0.0438810015538985,0.0643437433540445,5.51510524749756,0.06016913293,0.2085131,0.000101719999999528,0.492507400000001,0.0605135154523,0.776957995,1.53900000008367e-05,97
P11,G,92.5644303565769,0.18465073213287,105.385175089246,0.0685611916682295,0.00606866266395107,-0.0797875788900183,0.715496316403672,2.92253322069863,10.4851553327022,64.0899450029777,0.159675200293027,0.298314430376132,0.118756745609438,0.294244056498822,0.027298197640638,0.375697519631291,4.26195979118347,0.0290769357,1.15294785,6.95399999974811e-05,1.22097892,0.009910687573,0.0520311410000008,2.38100000002905e-05,71
P11,H,102.221418623502,4.66895565192008,95.1724714895408,0.120752647860045,0.0271186468108481,-0.129079086119262,1.50753528487619,9.65553395272956,25.5110973260773,487.885371739313,0.157611207627866,0.291250065552576,0.192587726513515,0.316733736976831,0.114033017393516,0.349340724859878,2.58986449241638,0.3009064869623,1.256731666,0.000208499999998946,1.37088507,0.3248851884752,0.630760509,6.28000000002515e-05,52
P12,A,92.227347240512,-0.695726338656533,87.1115434866733,0.073712843591849,0.00713939973288434,-0.0484602527718054,2.51498784396926,9.81050723036183,30.4179200152691,482.851625988822,0.228041119020683,0.385915577103533,1.04754959915955,0.363361291294059,0.211743535801782,0.534950345194225,4.97573232650757,0.762012906348001,1.463242225,0.000349329999997483,1.45766551,0.768305444772001,0.369541301,0.000202559999999741,87
P12,B,92.2268241581416,0.655433471877227,90.7350537062862,0.0479224719105624,0.00441868287344503,-0.0340496903648956,1.2069379420124,4.90076703494252,13.4340145237077,84.4667433240074,0.209268260436767,0.350769299558433,0.584043411112135,0.343052517002041,0.218909336076278,0.322186312042398,6.92685770988464,0.912169959289501,1.1173028,0.00546933000000038,1.19422666,0.319449565364999,0.514715316,7.00399999995494e-05,128
P12,C,92.0016192727929,2.07976804694729,92.3018278890056,0.0130389634116217,0.0078928079783331,-0.012740837540234,1.73584386617866,7.28940032920719,19.7908671007618,118.076022559373,0.209869992023997,0.416414093014775,0.600964517129017,0.0654271139772238,0.304476955252405,0.0416841803097926,2.5637047290802,1.2763443395807,0.125002927,0.00358249999999982,0.164431010000001,0.1774956121093,0.00258480799999994,3.82799999996131e-05,44
P12,D,103.647081203391,6.4866106450435,98.1228764962833,0.0271379486591046,0.00153218871167275,-0.0279317986874013,1.65408710348199,9.76023230301693,18.5193545518353,123.216626431109,0.235458476138113,0.397786101827729,2.32635182383316,0.510292268924037,0.954607635639001,0.421488318653297,10.0530364513397,4.0260932604439,1.414884928,0.000639530000002164,1.05759793,0.954060069495399,0.388008288,0.000137180000000958,178
P12,E,97.8063681334801,-5.89117336443545,87.6742939611708,0.0220056165613309,0.00152726821847537,-0.0269467223983321,3.13983380448541,9.85907393381085,61.2324375177395,515.069594611569,0.197009922148925,0.365314258587107,1.70408225642205,0.405170746843447,0.597434746961203,0.427167509624535,11.7067551612854,3.3980891455831,2.216045629,0.000666370000001582,1.48779967,2.748397189013,0.84548448,2.1982163,207
P12,F,96.4022288564891,0.296819175098326,93.4793001112137,0.0285050510268233,0.00225569808691895,-0.0312736488987774,0.763306630342068,5.81602290949654,6.33068805699583,111.555039790449,0.189100968151368,0.364520619517982,1.29040180676375,0.395502420068909,0.492415181703815,0.309166683490303,9.71240568161011,2.520267784862,1.094873539,0.000266030000006801,1.03066971,0.0972933115954998,0.820329196,4.12500000006588e-05,174
P12,G,95.4188961950788,3.82878768778397,89.401959396167,0.0313591161381448,0.000485427466704027,-0.0355388087349842,1.15921708336776,3.69315323035981,15.8260739502869,64.8696693455812,0.222050953964309,0.40556063548324,0.963052916470623,0.316644944315683,0.37951488729856,0.435673010961003,8.24378538131714,1.831809529879,1.455259688,0.000423699999997584,1.05602408,0.2872744194256,0.171760994,8.02300000000145e-05,152
P12,H,99.8761064146951,8.02739054424103,93.2522431755228,0.0739056808452933,0.00829865318219374,-0.0745808281526399,1.6557017344781,6.46649498597263,20.5979929307201,66.7033342199337,0.206145648341465,0.389269045209551,1.08240538520423,0.354484867069945,0.489182433944702,0.303743584208382,3.84528136253357,2.1840041157083,1.23563553,0.00053308999999846,1.09184649,1.013977755313,0.0472540720000002,4.52400000001685e-05,73
P13,A,95.1170856434458,1.13664398093837,117.565223497258,0.085465856378173,0.0205629918244916,-0.0198699239007003,2.80376857451116,9.53550149123805,40.0730200068911,479.549952770729,0.20890620657084,0.331688198286714,0.471437174388626,0.345144370271906,0.0869134738341291,0.369291364141813,3.93322134017944,0.1233783964074,1.43454451,0.000134029999999008,1.470377842,0.1588335585145,1.279272727,0.000170259999999978,74
P13,B,94.7503108575079,0.274287299634205,119.542373594179,0.0499797594969438,0.0111998697016195,-0.0596515278140164,1.00696753778652,5.84350856814287,10.8337347742459,105.007640755978,0.190737124695233,0.322800602198345,0.148578625955132,0.262753760183256,0.0595069801163759,0.367776062372815,5.20700597763062,0.0778846388,0.947463918,7.56100000032234e-05,1.04622231,0.0124773335896,1.31147824,4.18499999998989e-05,94
P13,C,93.1159166806451,0.263479094726162,99.1564643526031,0.114001473873252,0.0211902958533806,-0.137999805068518,4.30529046896332,9.54745458730053,42.6161688836085,476.44486106343,0.190154717099126,0.322077789459077,0.0102336950973559,0.282513625939451,0.0509381635708463,0.34018116063067,2.42051935195923,0.06472653501,1.040904242,5.98799999975697e-05,1.04635679,0.010125700125,0.296756238,0.000143029999999822,43
P13,D,94.4548635722282,-3.89952633719646,98.6467476219065,0.0526516423492305,0.0109506164545222,-0.0744217573292854,3.15306683258752,9.67391041413688,63.3759909307176,499.542504065847,0.180200963542666,0.332599093927181,0.286927737649224,0.259317640465235,0.1690112775775,0.373680076370222,4.9571897983551,0.2215124902,1.089355596,25.1329108,1.03910927,1.95477454789,0.642386469,0.61200289,85
P13,E,95.0201890292575,-0.25185522495351,107.174547000189,0.107542508237441,0.00436092899015938,-0.136978185936296,2.40982467501032,9.58323802384775,32.5272117586694,513.763283394834,0.151376397880201,0.28196372288979,0.110262866162804,0.279994576503336,0.0399635226584733,0.35104606328896,2.5642306804657,0.186036185,1.070566134,7.26900000009856e-05,1.12678454,0.0268272671554,0.564120354,0.000140909999999828,43
P13,F,94.3661743786517,0.260161966078678,96.1546176365815,0.0566397002923928,0.00958283913540366,-0.0696677001641657,2.26094051334196,9.57077133152672,22.8791686834314,487.642053046875,0.148375628097244,0.286153909653672,0.155182885364876,0.300694083213592,0.0543178250324044,0.380175330075155,5.32924675941467,0.093693199879,1.215140534,0.000116410000000844,1.24418969,0.0511733626686,1.813835087,0.000130860000000066,91
P13,G,94.3543624778543,1.35376310212304,102.025293819428,0.0940973892850703,0.013871719052797,-0.102915047495771,2.43602965343838,7.38728751322147,23.3904922825622,65.7689646621101,0.152977780793699,0.271541239431674,0.0433396465207718,0.296633446783233,0.047364669010415,0.328740464717904,3.12167525291443,0.05608617057,1.069399824,6.58999999951781e-05,1.23653872,0.0636052823952,0.470909682,7.21700000001491e-05,56
P13,H,93.1859825014001,0.5452099808612,100.187430984535,0.107236452896219,0.0220179917757425,-0.143192048920396,2.09126472495352,7.41712514186549,22.7317108817002,99.6783874988056,0.182811355421106,0.325532781509563,0.0137640352306905,0.278821200541541,0.0577489432154733,0.372377361509164,2.63719630241394,0.0731304151,1.085397374,6.34499999963012e-05,1.08420724,0.036600547315189,0.304610092,5.41599999999143e-05,52
P14,A,97.7131463622746,-0.0691764354486394,68.7044056055553,0.0366454937440959,0.00940716041766812,0.0417746167416,2.01141036789859,10.2994311112948,49.8675724490999,522.265432783406,0.239169110951015,0.382660550130788,1.23093363582644,0.357159239167779,0.117639652167034,0.622478944826184,6.65767979621887,0.2259316523792,1.892581452,0.000255029999998602,1.96837648,0.3245675210226,2.88034966,0.36217833,117
P14,B,92.782186734633,0.09499312302567,89.4612266228604,0.0713459694469165,0.0127673523669358,-0.0726689262947059,0.113996128645626,1.06565437254875,1.87584549152994,63.2704119118093,0.196026226098864,0.300550203495751,0.062226380291335,0.205537490976274,0.0372770241730289,0.231586078027363,2.94167447090149,0.0434388205,0.794351848,8.3019999996381e-05,0.8565019,0.002524765479,0.0107583710000001,9.29999999899067e-07,57
P14,C,91.9446740447661,0.107376862870963,95.1464465636022,0.0790780292084875,0.0182718833428555,-0.0968508238775792,0.451829861264744,2.15907433621455,6.02930951930804,64.4470458424619,0.196631610367859,0.362532798724282,0.0369127257111861,0.268139968322904,0.0618289391105817,0.3075371536573,3.16923999786377,0.086370579964,1.020542428,9.08499999998647e-05,1.02473319,0.0115146178621,0.0608692110000002,1.04899999999741e-05,60
P14,D,93.9076452164431,0.00509722663997122,96.7908215393721,0.0718361920529585,0.0134565756784136,-0.0728490827195978,0.740966425063022,2.12952777664905,10.9096939389122,65.3603144814108,0.173068605609111,0.301586763908347,0.438823652857221,0.289488793035869,0.19404894767762,0.320540555743735,3.99730920791626,0.56968202316,1.102304653,0.000189389999999179,1.09111468,0.00017975963921,0.149615544,1.99800000000305e-05,75
P14,E,97.896742452925,4.56583445366353,75.5618973199297,0.0557475651425005,0.0150663898403193,-0.0416219195930652,2.7376261175176,9.63313549880213,34.6662406443439,507.407980055654,0.195112652632529,0.316006458347618,1.07626324960417,0.330510100838561,0.235044035407358,0.346115762441497,5.8752281665802,0.786399360317301,1.399844095,0.000185809999993403,1.41402002,0.6057986748206,1.425082815,0.00198013000000063,109
P14,F,93.621361422227,0.00355545703244813,76.4244160072373,0.064205130998568,0.0161192779949241,0.0136605924613457,0.560250927210768,1.40250471842524,6.75263406612392,61.4184059521888,0.252254099862099,0.362713024336499,0.699111951641456,0.31301133264813,0.074083901466523,0.342213638527115,4.43055319786072,0.138639905397,1.392694024,9.82499999868658e-05,1.14994895,6.870955612e-05,0.000234959000000035,1.34399999993651e-05,82
P14,G,91.1176938118227,-1.56709379493299,96.9903677080913,0.0600322735735893,0.00901267483438833,-0.0517451447229325,0.457781428482237,1.51040386755699,4.06786234861409,64.0029734911598,0.169645312752603,0.305707407221508,0.456255961952131,0.312080574317094,0.13925952196832,0.299431899289235,5.22618269920349,0.5964713015782,1.274444528,0.000186500000001644,1.25877425,0.14610417829,0.215366115,5.66000000001843e-06,93
P14,H,93.217982973384,0.00610807827254947,92.6810745546163,0.129157459981208,0.028331513660773,-0.106389999086405,2.96021761621062,9.58871300993647,38.0615562581361,484.319116680565,0.17829364747165,0.305163868856944,0.448999019149555,0.34000174071776,0.0981413729962006,0.337128725683716,2.65134596824646,0.16862869726,1.500421982,0.000131019999998649,1.364065277,0.00011987692434,0.252358746,0.000137940000000114,46
P15,A,93.8387378814808,4.97839106739001,88.1943778568295,0.155479667277524,0.0113682296825215,-0.0904704675589585,4.44635407038045,9.89418655046047,112.652403746898,763.393977723868,0.145111879459135,0.273324118539004,0.20566077821258,0.415304201087053,0.0405981482148407,0.334702391996667,2.64628386497498,0.125990482605,1.44252385,0.00013071999999692,2.02128332,0.14115371,0.5783037,0.0514350800000001,49
P15,B,95.1589738760986,1.79559624077742,100.695304392873,0.106157184810184,0.0124044698336295,-0.118602875391818,3.33026166195458,9.58121728810903,42.4374414535933,499.157712126262,0.180850603253866,0.314467639050372,0.0361247960664242,0.302385401795528,0.0477278123198397,0.341291895955652,2.82086563110352,0.0571128995582,1.100177342,0.000158469999999689,1.14870448,0.1503367877841,0.283567065,0.00015213000000025,50
P15,C,93.2783336533122,0.393512423112427,114.921687072781,0.0894925101943321,0.0124195423488792,-0.0929242453825928,0.669326897704099,2.97058951679605,9.34288696898374,64.9853162415745,0.192305985370176,0.318300766427528,0.0247363501344786,0.309869201370847,0.0497599488566257,0.326883522597031,3.45341157913208,0.0777248668146,0.996097471,0.000150409999995382,1.25856787,0.019942217535,0.897711234,1.63499999998873e-05,67
P15,D,84.2221984370792,-12.0202317281373,128.928320702354,0.0529872208551654,0.00569050104872347,-0.0640347426732373,3.81893046716494,10.1323026815607,132.309950867445,696.888256519098,0.212273823667768,0.332618202881021,0.228304046198345,0.291519033701848,0.0544993361825835,0.396670850724241,5.11633253097534,0.14073956,0.958135671999999,0.000103759999993791,1.31769698,0.247979830986,1.406681159,0.101428150000001,92
P15,E,113.153869311632,8.92311419213731,94.4963035130828,0.0462926252791823,-0.00428958579858841,-0.0504863921026251,2.52180844962803,9.93628404202118,97.4229696030181,752.686866561263,0.159135812192473,0.272364152038847,0.418381227216985,0.328628253862104,0.192877991151446,0.378898274363545,7.05547118186951,0.65542685212,1.27274895,0.00018782999999889,1.69758863,2.7910040429679,0.985369131,0.3293486,126
P15,F,98.1248615243158,2.44542660245356,96.6235386671396,0.0737015057882313,0.0064739618901032,-0.0651877131998263,1.08032572790029,3.69642534099082,16.1237489672701,60.7740666055927,0.148138744876518,0.26325094498278,0.0555666953172301,0.280056889750601,0.0270368080078985,0.243504350980635,3.75100636482239,0.0369705139,0.927296975,6.88299999942465e-05,1.15708145,0.137643425946,0.696899983,3.51600000001451e-05,67
P15,G,93.6402422630546,1.65596925396601,103.047792546035,0.0670946526493332,0.00456881444219219,-0.0861728597000154,2.60979141817559,9.56607568350471,30.3641401104723,519.906945009577,0.176696027598924,0.301156932724101,0.0195830215563622,0.279137324457499,0.0244020783222984,0.351907750804087,4.1276433467865,0.03689420786926,1.048628412,0.000163060000000215,1.05689836,0.1041442317301,0.247745753,0.000166300000000064,77
P15,H,95.7580032332652,2.84506966647587,106.343661065159,0.0231003506394721,0.00805659075028161,-0.0222801352414673,3.4495765379853,10.0888988345941,87.7466211179506,680.796870138277,0.176787648274849,0.289862783396289,1.83047017811075,0.393768876860495,0.301680165953905,0.367047486172731,9.99026393890381,1.081771175125,3.789919968,0.000520219999989191,6.62480311,0.1895696046355,1.035133158,0.0869475400000006,177
P16,A,91.4023540734159,0.680902722461913,90.7973364376327,0.249222730168472,0.00379310884916345,-0.125660222774197,0.920209339946069,2.42844410887617,13.0604971443697,65.6125180864474,0.184193467181467,0.322317092924139,0.170320339128332,0.386471397194174,0.0171737910643577,0.32678316962565,1.52913331985474,0.0294114184135,1.245597226,0.000106229999998764,1.75648709,0.032115132945,0.020720603,7.74999999997306e-06,27
P16,B,92.8122603361936,0.00588664937196811,102.428268511374,0.0451158683535379,0.00636664203704552,-0.0342986041801091,0.726940339611452,3.71454468889427,9.5119323263897,63.9391002915276,0.211274607985271,0.330620935609829,0.297389991104715,0.28697783125318,0.0554841352569926,0.281187795989197,6.30617451667786,0.092387585715,0.968552623,0.000147000000007225,1.03164787,0.00018118017256,0.462411787,3.90000000001223e-05,113
P16,C,96.3614248419272,1.18558785499159,107.469284635208,0.102492369478697,0.0255470275427368,-0.0411221073310452,1.67030247022499,9.55804707007849,23.447133264734,498.896410976304,0.227114242262984,0.351738165629722,0.463138881794922,0.351725106001286,0.0970245464167125,0.41797718321833,3.23393034934998,0.1706601573071,1.233500417,0.00013294000000208,1.47016214,0.05126112659584,0.911449068999999,5.23300000001559e-05,61
P16,D,96.6903442031744,2.31804687285448,93.2560973565929,0.0251447781092168,-0.000253925315338735,-0.0192999171825481,0.261627929831809,2.19248939314503,4.57841621494749,62.3935833781888,0.181124656350689,0.322612595897092,0.586704116221259,0.336253730004183,0.111170457714307,0.368071488573304,8.53986597061157,0.3422351779405,1.742503464,0.000189510000003779,1.9803077,0.3251310079452,0.388598903,1.26099999995244e-05,152
P16,E,86.4558961507282,-2.51217865426728,86.9246648016754,0.0757429153671454,0.0388024722031199,-0.0265827824849718,1.41854893781113,3.89477838636287,11.4008231292411,59.8531480784464,0.231479955958484,0.363481311813537,2.53628761609903,0.387781461849167,0.57190101538018,0.721376026706504,5.10785317420959,2.630812205538,2.321798043,0.00019932000000189,3.64321475,0.15725053473467,1.069818617,2.44999999996498e-05,92
P16,F,92.533129586072,1.16787278989461,93.7157746682736,0.00119298995928103,0.00117212822530039,-0.0163860078008956,0.590679397929486,3.75099439573429,9.41785831360821,64.9356308616847,0.17861910433064,0.320010840494258,0.83040552167629,0.321900836148831,0.0238599981913487,0.327188370593544,6.4170982837677,0.07735014572,1.963820674,0.000193490000004015,2.54895409,0.1579500764144,1.335395435,2.94999999999046e-05,112
P16,G,90.7005411577463,0.00400555091331089,92.781589644172,0.101022015785863,0.0025060173557716,-0.0788796624503828,0.237010098422293,0.556543142302967,1.60092818591353,7.05434024542159,0.175980861289999,0.30169743335986,0.124172690491197,0.344174519451994,0.0269578130799738,0.306130187215003,3.45595455169678,0.0568644426543,1.195808268,6.66399999929013e-05,1.395592014,6.331337002e-05,0.234709182,0,61
P16,H,93.002646196681,0.70579443477551,84.6663246668693,0.117438051072345,0.0130857813754744,0.02277412744106,0.926121599777448,3.09736623742959,13.0258667940609,62.5501340408175,0.199569036015114,0.313166808819002,0.515637593956373,0.37117710343704,0.0729538678021231,0.368306349054456,2.9136643409729,0.1285419868773,1.510784384,8.41100000030792e-05,1.52792929,0.0250890247598,0.0762499390000002,2.00899999998061e-05,52
P17,A,93.9123843215841,1.64759646005515,100.505449822509,0.0908623515745853,0.012624982651999,-0.0821348240060316,0.280254117212252,1.15738297803419,2.77975161026501,61.7422974295009,0.117226754221178,0.254885863141689,0.131838001428231,0.398454335489429,0.0584880192067367,0.359416537329753,4.31671738624573,0.0679595607975,1.517925179,0.000165770000002841,2.20344809,0.0756288186169,0.74359683,1.86999999973736e-06,74
P17,B,84.4660539625234,0.377039504018709,109.340401912054,0.0609217915594627,0.00472852704420904,-0.0292261103048003,0.211470202375826,1.00573556481058,1.26169785888433,57.8440364641275,0.137427394113996,0.256593675499471,0.177780777590328,0.305955943979023,0.105536168840184,0.145337542223325,4.59677648544312,0.2834169847,0.683668269,0.000101320000009064,1.15739678,0.0240766090643,7.23539999998302e-05,9.49999999999562e-07,81
P17,C,93.2343089820952,0.315808246826659,107.474744115303,0.0820226255943765,0.0116477510866788,-0.0726103376403401,0.389824707745436,1.15617447666005,6.14287786590889,62.9317291831147,0.167277111240153,0.289684365448278,0.058932358423764,0.380625950722942,0.0555702222673019,0.346701787498308,4.65563654899597,0.072267552542,1.249213434,9.14499999988827e-05,1.67659813,0.0099287964172,0.785534183,1.30099999993138e-05,79
P17,D,98.7661470400933,0.633057622396873,81.3641459482515,0.0305912747644866,0.00479269216119199,-0.107245403457232,0.136973653069017,0.345773896839159,1.2605957326207,5.08235875666746,0.218626458447061,0.305370854504779,0.0423079166011318,0.142255190541839,0.0406754438630931,0.456447576699937,4.12500691413879,0.0651553170000001,0.805959638,9.01400000028474e-05,0.4099361,0.0276107216378,0.151401309,3.99999999789458e-08,70
P17,E,99.4281922997988,0.984089590355523,76.2611899581404,0.108135870377523,-0.0182679919117722,-0.0797812516816155,0.66200094376261,1.34041175334696,3.9732612468196,59.8268115275668,0.218675026452097,0.329070820140834,0.919577784475167,0.418751025223891,0.416171871565147,0.618281743150501,3.8850154876709,0.8991023940409,1.447175572,0.00010849000000146,2.085643152,0.0235904772751,0.727885109,5.0999999998691e-06,64
P17,F,89.8507705750231,0.00620168450338812,64.6530368976261,0.0327729949907794,0.000302579747574649,-0.0362877771868088,0.501277699314667,3.77845382174547,3.48516771913249,63.6982796016566,0.227519611614428,0.327519722302223,1.23472672380586,0.378626979541193,0.0188458966953609,0.725086311438319,10.9981710910797,0.06683451635074,1.527834857,0.000112410000021157,1.831316861,0.0002573005147,0.818234368000001,2.1850000000212e-05,196
P17,G,92.9212493545354,0.314075751092791,96.8991990887309,0.082636449794547,0.0135588281710697,-0.0667651241423739,0.19070668276246,0.415708564493464,1.42384678487956,5.51474228651842,0.220758708751964,0.332746231322851,0.228239012543684,0.374643488949342,0.0687134287238752,0.409284779399339,4.58496570587158,0.08846382178,1.23007572,7.74500000022549e-05,1.64066517,0.0117847772751,0.857330228,6.99999997966216e-08,77
P17,H,85.2759675815332,1.81044750362625,84.4948504926454,0.0936765024940172,0.0712113102709628,-0.0761809851645431,0.440320871632241,1.09707100253339,2.29426834630373,60.5210171794993,0.144754557141547,0.28619190890642,0.573734877400705,0.389980772126003,0.542208194077802,0.306731556069128,3.84653329849243,1.055787684258,1.492721177,9.44000000062672e-05,2.0375502,0.1038987886169,0.224864091,1.1299999997938e-06,66
P18,A,93.1812195101106,-0.00146000366025063,90.8611795011669,0.115685127467265,0.0210816367757555,-0.080480276873374,0.386823751978134,1.17467739790866,2.93044587873038,53.0434926913508,0.1694623436145,0.30127660739341,0.176532663327352,0.3649051107511,0.067760813429696,0.33166469653448,3.16126728057861,0.0907711826715,1.234595978,7.22499999934456e-05,1.568606145,0.00027743347067,0.281827355,2.11999999999435e-06,52
P18,B,90.8424893439506,-0.117535746384931,105.569799196504,0.064132689027187,0.0102131018222877,-0.0676150520066791,0.228417700150527,1.11865764417072,4.23662273897147,61.5465813432739,0.216185880605369,0.359913195149897,0.018998344219598,0.278210816901716,0.0459353771622822,0.296022946938836,4.36617422103882,0.0609577549722,0.884203902,9.61099999949866e-05,1.03609857,0.00873715672112,0.680475745000001,4.74000000050268e-06,68
P18,C,92.7935518033499,-0.276451768325474,118.937928281811,0.0964480399775603,0.0201041407768696,-0.118563501480001,0.307381860111609,0.670585107808724,1.83622125751981,7.3176442755828,0.199573419784025,0.329934807884146,0.037872991078597,0.270705378254653,0.055504302898701,0.323814913773759,2.67281651496887,0.0761272110833,0.90768254,9.59599999981187e-05,1.09598027,0.00992084833337999,1.034977907,2.70000000357484e-07,43
P18,D,84.9659382807503,-7.26446238213578,132.323002869621,0.029555769995585,0.0053980326887737,-0.033224013623908,1.17882433580375,5.8509501398676,15.0252525652239,125.737476671046,0.222298904342467,0.359879100203576,1.26822635165731,0.362127539537446,0.616769332337585,0.363940493066298,9.16508388519287,1.69931867203,1.294911923,0.000247619999997895,1.85137393,0.2354820415016,2.135727752,9.13100000001776e-05,153
