,id,condition,AvgVelcoity,MaxVelocity,AvgAccel,MaxAccel,AvgArea,COGZ,PathLengthDifference,RangeX,RangeY,RangeZ,TimeElapsed,NrPks,AvgForceX,AvgForceY,AvgForceZ,MaxForceX,MaxForceY,MaxForceZ,AbgX,kurtosis_x,kurtosis_y,kurtosis_z,kurtosis_cogx,kurtosis_cogy,kurtosis_cogz,kurtosis_area,kurtosis_forceX,kurtosis_forceY,kurtosis_forceZ,kurtosis_x_vel,kurtosis_y_vel,kurtosis_z_vel,kurtosis_norm_vel,kurtosis_x_accel,kurtosis_y_accel,kurtosis_z_accel,kurtosis_norm_accel,skew_x,skew_y,skew_z,skew_cogx,skew_cogy,skew_cogz,skew_area,skew_forceX,skew_forceY,skew_forceZ,skew_x_vel,skew_y_vel,skew_z_vel,skew_norm_vel,skew_x_accel,skew_y_accel,skew_z_accel,skew_norm_accel
10,P11,C,0.735507436075911,2.65350602386191,10.3997645736442,62.913459334267,0.200106277018245,0.336220715743696,0.0206150110935574,0.298721018533197,0.0526045823961482,0.29512888084716,3.25164771080017,64,-3.28228361482562,0.672704399655101,-22.4321714617484,8.4895721647109,2.88269552010224,33.7540972297704,38.7481477759201,-1.3012981291722887,-1.6464236404696255,-1.4886789666828897,-1.2604141769216846,-1.6470545518326634,-1.4754985352874845,-1.242594640547907,-1.5023302739519977,0.9114036350519132,-1.3788429590767477,0.8047529652818599,1.4888967231832693,-0.44357981511340006,0.24547140237474885,5.304911316815337,4.1238184264311455,11.880896334870439,3.6675567903801767,-0.19903482568982572,0.17062369241938,0.03084460973965642,-0.3274950917496133,0.214225812638176,-0.13229872666811518,-0.6509134275055823,-0.2982935449142241,-1.0545667612755047,0.05055330629776691,-1.404355931589957,-0.061292959862137245,0.7471115541358168,-1.192954196373913,1.1748856437719746,-0.027965907499512235,2.5210274112513087,1.7136108730154576
11,P11,D,1.60918973071545,5.89350251521196,16.7464445237495,99.8832429991209,0.149552936783511,0.28048487172907,0.482593140043272,0.328439352814343,0.204887625428397,0.390729039341716,6.67641544342041,122,-7.60351340848047,-1.43900595685871,-21.1165414124395,12.0494039680606,4.84397974503758,36.4013756679037,37.6071830958112,-1.3051930810842682,-1.3431487803901445,1.6755991493273532,-0.34505747473630155,-1.6002962554854125,0.13269492315214304,2.2299699296482958,-0.4758232853665114,-0.9511301205564333,-1.1032425140645774,0.7311906444717247,-0.5961605357639561,-0.9224005366598989,-0.7932032568257807,1.1053988939780917,1.9633431464917201,0.4194185755192197,0.8820141225258755,-0.04062812916938213,-0.10789068122200174,1.7474380358026584,-0.8843257661243659,-0.27587727530852263,1.2267793625963754,1.8802217038736864,0.9409961327650864,0.19527379771314188,-0.05796839316708012,0.6869102755753698,0.3627473070900893,-0.57751313848951,-0.03544743618912207,-0.4321093560975583,0.015564962923663555,-0.19285063870415856,0.9687074313348575
12,P11,E,0.370562454823804,1.42192573262805,2.53456745962191,60.7326014651325,0.161983702859641,0.285588528801188,0.144315801909695,0.334236097739861,0.0541212212385145,0.37509256682131,2.82312989234924,56,-6.3555199901334,0.337092172767517,-24.8592281993667,11.1134341522242,3.64978170456393,37.536926117442,40.789620107435,-1.2395569243018216,-1.329189689952215,-1.0985233999314785,-0.7424649728469133,-1.3433548545567378,-1.3950877223818472,-1.6167524664137867,-1.3700804800660595,1.0216108773693016,-1.350490915106707,-1.277831754148523,-0.14670223407656513,-0.9327315188453564,-0.8766021845479695,-0.3716003000694741,5.81099749251765,-0.3368109495486684,-0.08130431543449612,-0.06668606812060758,0.43788954072834174,0.7485476240236003,-0.6363570210644525,0.4167639250300888,0.3958519210801834,0.2729151522848791,0.5071441501554119,-0.7000704808827263,-0.0670748828949361,-0.026127155203696864,0.4407599679402849,-0.5029957442521782,-0.3509534331104885,0.6856797392462245,0.8495607445158618,0.274857217686113,0.5346250250087434
13,P11,F,0.376631960244896,2.67651289328511,5.05923338187412,64.0572933481016,0.140674639688886,0.239888662500303,0.122480538481472,0.107495483151136,0.0438810015538985,0.0643437433540445,5.51510524749756,97,-9.63043175641604,0.155746609013412,-26.506680428735,11.891073536826,2.24661573442441,34.2120417615761,43.1921421051752,-0.5616621289567165,-0.30486464974030936,-1.4844016065402352,-0.5335396965399624,-0.2597028684876608,-0.6007492567950061,-1.0200269658174934,-1.0480347914525103,-0.22989169488483485,-0.5290054888356588,0.9912661929945603,5.834686117633016,2.3959643952804397,-0.03937039487065075,3.641102841974461,8.805425678251586,5.3076199415515894,3.075532394242405,1.0914130075644153,1.1990362012378042,-0.04042955663646169,1.1271306779327446,1.2102413416955344,-1.1223345741824968,-0.2834853993059866,-0.136926841801426,0.26949252277864727,-0.9495892370933863,1.4333173615597625,2.222160703038398,-1.0190644550778534,1.0682017389884704,0.532362794010299,0.6919314416979101,0.4815592515644465,1.6442996659310993
14,P11,G,0.715496316403672,2.92253322069863,10.4851553327022,64.0899450029777,0.159675200293027,0.298314430376132,0.118756745609438,0.294244056498822,0.027298197640638,0.375697519631291,4.26195979118347,71,-6.30728831834163,0.168162207017162,-20.3340687048318,11.9728577990954,1.92771059963429,34.7118265676301,36.5846708999324,-1.0810776706439011,-0.33200291954825056,-0.8272382105898322,-1.0869839634856655,-0.5196467327389152,-1.3165386953596008,-1.144272566530717,-1.4279084421127453,0.28930641733177964,-0.9423389573607412,-1.0259014187158877,2.5586554870721,-0.7235478560714008,1.3478526253809777,2.325418809194616,6.160111457956212,4.547201952050632,6.525232607105863,0.5384705754481702,0.30462314601530227,0.774883819937038,-0.274629065322948,-0.030109169230257873,0.3026631381208719,0.49587967064885796,0.19861373650700112,-0.3072741966175149,-0.5993592795560965,-0.07859103292486799,0.9158101788970258,0.34707948777426934,0.13845629487016364,-0.8676823067209065,-0.06585380921233444,0.09121041309248382,2.053863236862587
15,P11,H,1.50753528487619,9.65553395272956,25.5110973260773,487.885371739313,0.157611207627866,0.291250065552576,0.192587726513515,0.316733736976831,0.114033017393516,0.349340724859878,2.58986449241638,52,-5.57379403555328,-0.232857280347461,-21.9718842812153,10.4163089736017,3.7266373744645,35.8029772980499,37.9229374215232,-1.5279590118556854,-1.5668120388934144,-0.30640443330155787,-1.2149696301824673,-1.220615240216592,-1.27550275677614,-0.7699043854302854,-1.22436974955363,-0.9352503338294551,-1.5168461894206464,-1.0081860088045715,-0.4417139004735615,-0.5865782899050251,-0.7070819147822962,0.13947356857745374,0.30264135736970754,-0.4722120781981247,-0.4635382442870979,0.3831182241146798,0.08348109071065325,1.1156409189601635,-0.27528547142040954,-0.031226535228113278,0.4594752622609229,0.8303401994509353,0.33539565821621786,0.08658933359879302,-0.4151670584855813,0.4339347311701754,0.50260092882786,-0.7513233371766987,-0.2918341070179701,0.24792960111618884,0.15943483771664765,-0.23425470876003487,0.14121371194369634
16,P12,A,2.51498784396926,9.81050723036183,30.4179200152691,482.851625988822,0.228041119020683,0.385915577103533,1.04754959915955,0.363361291294059,0.211743535801782,0.534950345194225,4.97573232650757,87,0.782473844626027,0.0277018368461928,-19.4437461931051,11.9576856995378,3.82126387263909,40.6572472641575,35.4777383750166,-1.0176715031355206,-0.4685689336288603,0.1633417396537209,-0.8464307682316599,-0.529144610278224,0.7309836042381161,0.24207563781610464,0.38338151017210187,-0.17903949014418075,-0.9378538542397972,0.7116395287481216,0.90453518886665,1.1418703735771327,0.47984734072593405,3.23844515129087,0.750660037018573,15.09640365855675,25.844649138511816,0.8523198077402553,-0.30979180817081386,-0.3363004698837353,0.9337463673260321,-0.44924149067967506,-1.5196054178398255,0.7580251994835289,0.4986322084048316,-0.3964376831711524,-0.9063823770170649,1.288354136724669,-0.7310046635115017,-0.9938606700475289,1.0546201213205102,0.9803833549385947,0.22965389111141443,2.744654977974286,4.273922272810721
17,P12,B,1.2069379420124,4.90076703494252,13.4340145237077,84.4667433240074,0.209268260436767,0.350769299558433,0.584043411112135,0.343052517002041,0.218909336076278,0.322186312042398,6.92685770988464,128,-2.36234595647432,0.284512799409519,-22.5586267009142,9.06143529846042,3.4698270180186,38.6504310729653,38.7931550948316,-1.7181036426451382,-0.35321051975440554,-1.68773964717475,-1.7619124668518367,-0.927591865521193,-1.7596775050312448,-0.9701811904379585,-1.5165543914309239,-0.05576128256608426,-1.6938171821825305,-1.460187505778539,1.0541978118137445,0.13158826107083454,-1.2621705963975418,2.4788437196046083,2.783242248225692,2.1175826065574404,2.230740267038076,-0.06382374016350982,0.2841810802292642,-0.2965472754263752,-0.045777627961044925,-0.09935985309321718,-0.24310342470008914,0.10137035541283923,-0.4426834425393323,-0.2922754123047312,-0.035387680305829824,0.2744805969030092,-0.6359484127955267,0.2355354636960644,-0.1413337924231071,0.9104822336482485,0.4819628849996868,0.7243052022232074,1.3015914633938583
18,P12,C,1.73584386617866,7.28940032920719,19.7908671007618,118.076022559373,0.209869992023997,0.416414093014775,0.600964517129017,0.0654271139772238,0.304476955252405,0.0416841803097926,2.5637047290802,44,0.474827887982859,0.0470857503947009,-10.8300267974058,1.51237075619788,4.59472559512786,14.1422532324911,27.0781468692304,-0.2827821572463889,-1.3386113821564043,-1.015037294171843,2.0194839451673916,-1.324809555661399,5.448534543442218,-1.6734450856508614,-1.2022980439211852,-0.8946505125068858,0.2477534780575894,0.5217374414345954,-0.9358614242528809,6.621954338234403,-1.0083071204080967,1.0526123496531508,-0.7558318886781383,2.1228725400340283,-0.8123851655050238,0.0571699477847571,-0.02671379372181664,0.057508344145592694,0.7558839933818399,-0.024057313104455788,-1.5701546514965636,0.07129237314314361,0.19408778960741505,0.1830300055443681,-0.4802486227515212,0.77039072103089,0.4345454356850168,-2.02320130998265,0.038679796416408986,0.91335162037172,0.2562961990527569,-0.8410410114071979,0.25677464456305105
19,P12,D,1.65408710348199,9.76023230301693,18.5193545518353,123.216626431109,0.235458476138113,0.397786101827729,2.32635182383316,0.510292268924037,0.954607635639001,0.421488318653297,10.0530364513397,178,-0.198841474252354,0.0608999526926071,-17.6011159634383,8.66472459392495,4.27184213911366,31.7817964184739,34.9151931569,-0.5665026927064627,-1.1677053051356323,1.1046087927406791,0.46514205048036805,-1.134121342283926,2.9555855820362167,1.455811763597504,3.53429414495385,-1.2194929672691632,2.5164176630035033,-0.6129869984500247,-0.749568663144955,1.6647011521434694,-0.9692673725594259,1.0666835335994742,0.4630484429755657,2.2135445476021296,1.213854877873942,0.1812504610942168,-0.09938642272978258,-0.9015557522917486,1.0816270405529647,-0.05682938566331361,-1.9057914676488614,-1.2710287867708063,-2.0762849827805145,0.12838007088847492,-1.597273355705848,-0.123000676083412,0.06936469480907281,-0.32128919943997425,-0.13977757508980912,0.7217364420860676,0.4416864602123111,-0.33459535170240173,0.8987206774264486
20,P12,E,3.13983380448541,9.85907393381085,61.2324375177395,515.069594611569,0.197009922148925,0.365314258587107,1.70408225642205,0.405170746843447,0.597434746961203,0.427167509624535,11.7067551612854,207,-1.76788793172992,-0.239159842414175,-16.7558484723617,10.0079751563144,7.25375801681181,32.469993261032,33.4966312518539,-0.9441353497257294,-0.23886084976905808,-0.9364215651091885,-1.0115417772996373,-0.12172736699491615,-0.8164301840688655,-0.2177241702892876,-0.5565675667281593,0.9541530132142806,-0.8857519856428246,2.879207790132047,-0.4367180334273728,3.5374549071223917,-0.8146037706500007,2.0760528546762957,4.392750020966572,1.7184124409370538,0.8946523662145762,0.6590913721007097,0.08590505979581534,-0.7061439227803755,0.8060966038696374,-0.3182677854754074,-0.93157195015257,-0.5494986046320322,-0.9328711595747151,-0.29586936643624717,-0.8575321599049954,0.5865840804748248,-0.3708561868797767,0.16056394022160944,0.34399459848950464,0.7777647804003606,0.012666045185867584,0.2919444176890534,0.9531486606752353
21,P12,F,0.763306630342068,5.81602290949654,6.33068805699583,111.555039790449,0.189100968151368,0.364520619517982,1.29040180676375,0.395502420068909,0.492415181703815,0.309166683490303,9.71240568161011,174,-1.87700704180602,-0.31927034762395,-14.7322916588078,8.84618520068406,3.06251927635651,32.5246362919361,30.4319554619589,-0.20559390376587716,0.11577711937317137,-1.7533070265623372,-1.1216956959046522,0.11882530249585832,-1.2331150721278037,-1.7216559026382248,-0.7384905435672802,-0.4017061947436984,0.4893354968423589,-0.029353715988977402,0.22457592672779692,3.5141341145690035,-1.1293579354750132,1.6666777776238604,2.1884151173722186,5.115409865928953,1.5795211898852104,0.8248043847935682,0.5147972391593596,-0.3761317959784805,0.6340307709977645,0.45010732408147014,-0.6642448777537948,-0.3894715060286261,-0.7622033852420168,0.6502266286271103,-1.377445631103855,-0.3791418255508718,-0.11943342868306017,-2.1535989962894666,0.25479480480500094,0.997620643159082,0.6185091110444466,0.2869887602076803,1.0265791814826632
22,P12,G,1.15921708336776,3.69315323035981,15.8260739502869,64.8696693455812,0.222050953964309,0.40556063548324,0.963052916470623,0.316644944315683,0.37951488729856,0.435673010961003,8.24378538131714,152,-0.159796451246765,-0.0018891002398654,-14.6760221511362,8.10591284426287,3.23024475683564,30.0298375526072,30.7471546232594,-0.6632174216800268,-0.8443083384486685,0.30869068305685676,-0.4776607743009311,-0.8378409688121273,1.0173576506983961,1.7833489285238224,2.133941810776614,-1.0453955411976499,-0.14195822284930326,-0.7401531509050958,-0.8108604597618734,1.0404738109530571,-0.17219573021261558,-0.25202256241083587,2.317482934896053,0.4181491549698211,1.7721177615079355,0.9535198610711343,0.2970725918333629,-1.105126525114356,1.009671872607159,0.3370966799360767,-1.5163556799248619,-0.859729241182117,-1.77605141564809,0.12012428677892968,-1.1727938572706953,0.12894284537848666,0.10112904593229806,0.5717611876603818,-0.257922730865995,0.31713214377941695,0.5388086750796621,0.17948356946425512,1.0833651792397578
23,P12,H,1.6557017344781,6.46649498597263,20.5979929307201,66.7033342199337,0.206145648341465,0.389269045209551,1.08240538520423,0.354484867069945,0.489182433944702,0.303743584208382,3.84528136253357,73,-0.382575652047544,-0.201760523871015,-14.6354521193829,8.3755115024341,7.70425042535682,32.0202185722311,31.5352191778066,-0.10693666583062278,-0.9608765988101236,1.0107504795082018,0.03354286275671381,-0.9736335141059924,1.5284401444066136,1.4379534666512663,1.7110767245459186,-0.2592273774740357,0.45453916680235995,-1.2087550671201088,-0.45044799562007665,0.2721134018546869,-1.1973234440662288,-0.9934849542143134,-0.4928661105462915,0.30275171191091266,-0.24233518033365442,1.1206264238689623,-0.3321472359285224,-1.5529162638444827,1.2411705688366288,-0.1950465077846006,-1.7298043167419785,-1.1552900694444055,-1.5435645387460837,0.004082010981849168,-1.3739893647819024,-0.0025599794711060582,-0.14991238717417876,-0.825288982502455,0.11194367059649261,0.08189192138364715,-0.10568088562333405,-0.2625336444377732,0.4755141716983824
24,P13,A,2.80376857451116,9.53550149123805,40.0730200068911,479.549952770729,0.20890620657084,0.331688198286714,0.471437174388626,0.345144370271906,0.0869134738341291,0.369291364141813,3.93322134017944,74,-4.91871431277192,-0.287635078203108,-29.2434438797854,13.6352937535477,4.52931091178559,38.5860720412631,46.0936891047578,-0.35386957977048894,-1.0148442885648223,-1.2144646945760884,-0.32632023874546734,-1.1704254198748787,-1.1564980952393114,-1.0069252066016439,-1.2412161198414142,2.953153914013077,-0.7080217876111896,-0.8235416419548809,-0.9534698337522163,0.5362380957367896,0.4955824064421308,1.2404270574191427,1.9074613337067223,5.701659304973296,11.897982444343452,-1.0635382072913655,-0.7056434371451938,-0.26511510698587154,-1.0632221299487852,-0.6177501455009811,-0.08329274760737311,-0.529684828842386,-0.45461657994477733,-1.5190231991381293,0.9049475406632209,0.65095527035153,0.18073322929752236,-0.08744826373985312,0.7077806978156137,0.5519115073578121,0.09557188495603415,1.1254086269401449,2.8665592050860482
25,P13,B,1.00696753778652,5.84350856814287,10.8337347742459,105.007640755978,0.190737124695233,0.322800602198345,0.148578625955132,0.262753760183256,0.0595069801163759,0.367776062372815,5.20700597763062,94,-6.58591606941049,-0.432300125435496,-24.6379848211721,11.7572543602395,2.33130710678558,31.8577065445135,42.1532499124278,0.06775428868824696,1.1814994659304796,-1.1884846019241266,-0.15530161144775434,0.4214879415924999,-0.9852332664949239,-1.669546313355748,-1.4925686345864904,-1.1087881491767522,-0.36964262265962367,-1.1435628872942507,2.790610556540157,-1.0239509304905574,-1.2738048971103468,0.7938112587620569,5.983622076748981,-0.11919279836643204,0.17571310497009174,-1.2125472011913287,-1.6302129243816499,0.6253991250123941,-1.127647021218319,-1.3593637509484344,0.7617183517043011,0.19171134210398413,0.46592684717314775,0.041209082724141255,1.056251466798405,0.2533365293416138,1.8751482155954524,-0.09037677783110024,0.31875328034696265,0.30464982387373424,-0.1277244294874922,-0.34559780599029377,0.7176900382386183
