id,condition,AvgVelcoity,MaxVelocity,AvgAccel,MaxAccel,AvgArea,COGZ,PathLengthDifference,RangeX,RangeY,RangeZ,TimeElapsed,NrPks,AvgForceX,AvgForceY,AvgForceZ,MaxForceX,MaxForceY,MaxForceZ,AbgX
P11,F,0.376631960244896,2.67651289328511,5.05923338187412,64.0572933481016,0.140674639688886,0.239888662500303,0.122480538481472,0.107495483151136,0.0438810015538985,0.0643437433540445,5.51510524749756,97,-9.63043175641604,0.155746609013412,-26.506680428735,11.891073536826,2.24661573442441,34.2120417615761,43.1921421051752
P11,G,0.715496316403672,2.92253322069863,10.4851553327022,64.0899450029777,0.159675200293027,0.298314430376132,0.118756745609438,0.294244056498822,0.027298197640638,0.375697519631291,4.26195979118347,71,-6.30728831834163,0.168162207017162,-20.3340687048318,11.9728577990954,1.92771059963429,34.7118265676301,36.5846708999324
P11,H,1.50753528487619,9.65553395272956,25.5110973260773,487.885371739313,0.157611207627866,0.291250065552576,0.192587726513515,0.316733736976831,0.114033017393516,0.349340724859878,2.58986449241638,52,-5.57379403555328,-0.232857280347461,-21.9718842812153,10.4163089736017,3.7266373744645,35.8029772980499,37.9229374215232
P12,A,2.51498784396926,9.81050723036183,30.4179200152691,482.851625988822,0.228041119020683,0.385915577103533,1.04754959915955,0.363361291294059,0.211743535801782,0.534950345194225,4.97573232650757,87,0.782473844626027,0.0277018368461928,-19.4437461931051,11.9576856995378,3.82126387263909,40.6572472641575,35.4777383750166
P12,B,1.2069379420124,4.90076703494252,13.4340145237077,84.4667433240074,0.209268260436767,0.350769299558433,0.584043411112135,0.343052517002041,0.218909336076278,0.322186312042398,6.92685770988464,128,-2.36234595647432,0.284512799409519,-22.5586267009142,9.06143529846042,3.4698270180186,38.6504310729653,38.7931550948316
P12,C,1.73584386617866,7.28940032920719,19.7908671007618,118.076022559373,0.209869992023997,0.416414093014775,0.600964517129017,0.0654271139772238,0.304476955252405,0.0416841803097926,2.5637047290802,44,0.474827887982859,0.0470857503947009,-10.8300267974058,1.51237075619788,4.59472559512786,14.1422532324911,27.0781468692304
P12,D,1.65408710348199,9.76023230301693,18.5193545518353,123.216626431109,0.235458476138113,0.397786101827729,2.32635182383316,0.510292268924037,0.954607635639001,0.421488318653297,10.0530364513397,178,-0.198841474252354,0.0608999526926071,-17.6011159634383,8.66472459392495,4.27184213911366,31.7817964184739,34.9151931569
P12,E,3.13983380448541,9.85907393381085,61.2324375177395,515.069594611569,0.197009922148925,0.365314258587107,1.70408225642205,0.405170746843447,0.597434746961203,0.427167509624535,11.7067551612854,207,-1.76788793172992,-0.239159842414175,-16.7558484723617,10.0079751563144,7.25375801681181,32.469993261032,33.4966312518539
P12,F,0.763306630342068,5.81602290949654,6.33068805699583,111.555039790449,0.189100968151368,0.364520619517982,1.29040180676375,0.395502420068909,0.492415181703815,0.309166683490303,9.71240568161011,174,-1.87700704180602,-0.31927034762395,-14.7322916588078,8.84618520068406,3.06251927635651,32.5246362919361,30.4319554619589
P12,G,1.15921708336776,3.69315323035981,15.8260739502869,64.8696693455812,0.222050953964309,0.40556063548324,0.963052916470623,0.316644944315683,0.37951488729856,0.435673010961003,8.24378538131714,152,-0.159796451246765,-0.00188910023986542,-14.6760221511362,8.10591284426287,3.23024475683564,30.0298375526072,30.7471546232594
P12,H,1.6557017344781,6.46649498597263,20.5979929307201,66.7033342199337,0.206145648341465,0.389269045209551,1.08240538520423,0.354484867069945,0.489182433944702,0.303743584208382,3.84528136253357,73,-0.382575652047544,-0.201760523871015,-14.6354521193829,8.3755115024341,7.70425042535682,32.0202185722311,31.5352191778066
P13,A,2.80376857451116,9.53550149123805,40.0730200068911,479.549952770729,0.20890620657084,0.331688198286714,0.471437174388626,0.345144370271906,0.0869134738341291,0.369291364141813,3.93322134017944,74,-4.91871431277192,-0.287635078203108,-29.2434438797854,13.6352937535477,4.52931091178559,38.5860720412631,46.0936891047578
P13,B,1.00696753778652,5.84350856814287,10.8337347742459,105.007640755978,0.190737124695233,0.322800602198345,0.148578625955132,0.262753760183256,0.0595069801163759,0.367776062372815,5.20700597763062,94,-6.58591606941049,-0.432300125435496,-24.6379848211721,11.7572543602395,2.33130710678558,31.8577065445135,42.1532499124278
P13,C,4.30529046896332,9.54745458730053,42.6161688836085,476.44486106343,0.190154717099126,0.322077789459077,0.0102336950973559,0.282513625939451,0.0509381635708463,0.34018116063067,2.42051935195923,43,-4.81390734891123,-0.0827902691634163,-23.4863482525252,10.5474517941725,2.0860905247405,32.5259091471183,40.520890022604
P13,D,3.15306683258752,9.67391041413688,63.3759909307176,499.542504065847,0.180200963542666,0.332599093927181,0.286927737649224,0.259317640465235,0.1690112775775,0.373680076370222,4.9571897983551,85,-3.6467081003858,-0.320207492636001,-18.0303510053943,11.5612755876406,3.52418643879421,30.3821634760943,35.3936656155525
P13,E,2.40982467501032,9.58323802384775,32.5272117586694,513.763283394834,0.151376397880201,0.28196372288979,0.110262866162804,0.279994576503336,0.0399635226584733,0.35104606328896,2.5642306804657,43,-7.3650837752833,-1.18349828556091,-21.9664266416805,12.5489530383816,2.85166937649012,33.0733616162845,38.3868319627625
P13,F,2.26094051334196,9.57077133152672,22.8791686834314,487.642053046875,0.148375628097244,0.286153909653672,0.155182885364876,0.300694083213592,0.0543178250324044,0.380175330075155,5.32924675941467,91,-5.69548451719515,-0.349895594930882,-18.7910196621195,12.539847082907,2.24380939034002,34.4675996096418,34.6916923907687
P13,G,2.43602965343838,7.38728751322147,23.3904922825622,65.7689646621101,0.152977780793699,0.271541239431674,0.0433396465207718,0.296633446783233,0.047364669010415,0.328740464717904,3.12167525291443,56,-8.26637660144368,-0.638745883944432,-26.1708732077477,12.5511134059592,2.34932402220569,34.8336299959138,42.6309631898672
P13,H,2.09126472495352,7.41712514186549,22.7317108817002,99.6783874988056,0.182811355421106,0.325532781509563,0.0137640352306905,0.278821200541541,0.0577489432154733,0.372377361509164,2.63719630241394,52,-4.96037298953354,-0.27263407743751,-21.7087395077305,11.9385447979039,2.34820634130053,31.6152971004666,38.4817744861187
P14,A,2.01141036789859,10.2994311112948,49.8675724490999,522.265432783406,0.239169110951015,0.382660550130788,1.23093363582644,0.357159239167779,0.117639652167034,0.622478944826184,6.65767979621887,117,3.75327794256778,0.416979733099745,-22.3869298265645,16.3493207190443,4.53907648268269,37.6671686422201,39.2996541634301
P14,B,0.113996128645626,1.06565437254875,1.87584549152994,63.2704119118093,0.196026226098864,0.300550203495751,0.062226380291335,0.205537490976274,0.0372770241730289,0.231586078027363,2.94167447090149,57,-4.83950865580237,0.0925516432051687,-28.5858071299445,8.58448035836592,1.78856588139464,34.0311978431113,45.0599262343688
P14,C,0.451829861264744,2.15907433621455,6.02930951930804,64.4470458424619,0.196631610367859,0.362532798724282,0.0369127257111861,0.268139968322904,0.0618289391105817,0.3075371536573,3.16923999786377,60,-2.58930867716919,-0.0803424144265896,-17.3558101021496,9.21997825786382,3.39981417894319,30.7367779173691,33.8226845791467
P14,D,0.740966425063022,2.12952777664905,10.9096939389122,65.3603144814108,0.173068605609111,0.301586763908347,0.438823652857221,0.289488793035869,0.19404894767762,0.320540555743735,3.99730920791626,75,-5.19575461834371,-0.738623925777567,-22.5013409538469,8.61902868400924,7.72853185221834,33.3005961985216,38.7222786674657
P14,E,2.7376261175176,9.63313549880213,34.6662406443439,507.407980055654,0.195112652632529,0.316006458347618,1.07626324960417,0.330510100838561,0.235044035407358,0.346115762441497,5.8752281665802,109,-2.00881530064501,-0.254126159136379,-25.4058084243871,8.40806015204107,3.00382763802292,36.946181514405,42.1923352739019
P14,F,0.560250927210768,1.40250471842524,6.75263406612392,61.4184059521888,0.252254099862099,0.362713024336499,0.699111951641456,0.31301133264813,0.074083901466523,0.342213638527115,4.43055319786072,82,1.8130698733614,0.317800128243128,-27.278913260134,7.75880331783504,2.3874031452406,35.8978778999734,43.7933542903821
P14,G,0.457781428482237,1.51040386755699,4.06786234861409,64.0029734911598,0.169645312752603,0.305707407221508,0.456255961952131,0.312080574317094,0.13925952196832,0.299431899289235,5.22618269920349,93,-4.79942252445229,-0.370199444864319,-21.4998087310651,8.33516934349732,3.34026575258247,35.6075570670838,37.9551593584208
P14,H,2.96021761621062,9.58871300993647,38.0615562581361,484.319116680565,0.17829364747165,0.305163868856944,0.448999019149555,0.34000174071776,0.0981413729962006,0.337128725683716,2.65134596824646,46,-4.37347141663502,-0.304390254193678,-24.8528404168807,10.0979979592835,4.86685893475123,43.6472548498791,40.7267612181381
P15,A,4.44635407038045,9.89418655046047,112.652403746898,763.393977723868,0.145111879459135,0.273324118539004,0.20566077821258,0.415304201087053,0.0405981482148407,0.334702391996667,2.64628386497498,49,-5.19423042498123,-0.344462604132665,-29.7704373611794,9.95958640644171,6.51438186431412,44.065159761912,45.029965733053
P15,B,3.33026166195458,9.58121728810903,42.4374414535933,499.157712126262,0.180850603253866,0.314467639050372,0.0361247960664242,0.302385401795528,0.0477278123198397,0.341291895955652,2.82086563110352,50,-5.31631738467583,-0.0408937802333432,-22.8066934306029,11.415582131176,2.45472062166424,34.9618060118051,39.550750939133
P15,C,0.669326897704099,2.97058951679605,9.34288696898374,64.9853162415745,0.192305985370176,0.318300766427528,0.0247363501344786,0.309869201370847,0.0497599488566257,0.326883522597031,3.45341157913208,67,-6.50878799961913,-0.576014312643704,-27.4845975300312,11.2235631181766,3.13063523340319,35.7987689522238,44.7048183295214
P15,D,3.81893046716494,10.1323026815607,132.309950867445,696.888256519098,0.212273823667768,0.332618202881021,0.228304046198345,0.291519033701848,0.0544993361825835,0.396670850724241,5.11633253097534,92,-5.55371288965679,-0.619933032128371,-30.1612810594067,10.9108713363889,3.04972698821405,35.5459779847421,47.7757631137078
P15,E,2.52180844962803,9.93628404202118,97.4229696030181,752.686866561263,0.159135812192473,0.272364152038847,0.418381227216985,0.328628253862104,0.192877991151446,0.378898274363545,7.05547118186951,126,-7.45011351392959,0.747117068813673,-27.2379549457455,11.4181652920176,5.59652073798283,36.6734879002566,44.4094082610338
P15,F,1.08032572790029,3.69642534099082,16.1237489672701,60.7740666055927,0.148138744876518,0.26325094498278,0.0555666953172301,0.280056889750601,0.0270368080078985,0.243504350980635,3.75100636482239,67,-7.87479577320337,-0.488895642557671,-24.9821529769609,11.2939050722584,1.7352361584046,32.781333524152,41.1952846989074
P15,G,2.60979141817559,9.56607568350471,30.3641401104723,519.906945009577,0.176696027598924,0.301156932724101,0.0195830215563622,0.279137324457499,0.0244020783222984,0.351907750804087,4.1276433467865,77,-6.57061135929003,-0.538446874092031,-24.904248772313,11.3019733556516,2.47265215471337,32.6301659691865,41.6378657197675
P15,H,3.4495765379853,10.0888988345941,87.7466211179506,680.796870138277,0.176787648274849,0.289862783396289,1.83047017811075,0.393768876860495,0.301680165953905,0.367047486172731,9.99026393890381,177,-6.84609214801575,-0.646898769189285,-28.4221526905787,11.3840999809058,8.01699142725124,44.8077915823241,45.1058757143298
P16,A,0.920209339946069,2.42844410887617,13.0604971443697,65.6125180864474,0.184193467181467,0.322317092924139,0.170320339128332,0.386471397194174,0.0171737910643577,0.32678316962565,1.52913331985474,27,-2.42639355898444,-0.512916160457612,-23.1223333582294,7.84664386441181,4.95453462085581,43.6318385778546,37.3710665616028
P16,B,0.726940339611452,3.71454468889427,9.5119323263897,63.9391002915276,0.211274607985271,0.330620935609829,0.297389991104715,0.28697783125318,0.0554841352569926,0.281187795989197,6.30617451667786,113,-4.25569213341496,-0.30782668568235,-26.9573873259097,9.23927579388403,2.452267647884,33.6738410509822,43.770134830953
P16,C,1.67030247022499,9.55804707007849,23.447133264734,498.896410976304,0.227114242262984,0.351738165629722,0.463138881794922,0.351725106001286,0.0970245464167125,0.41797718321833,3.23393034934998,61,-2.81213983903312,-0.385641186383919,-27.8283384886273,10.0173796998896,4.05918756619803,39.9273134522005,44.4992695867762
P16,D,0.261627929831809,2.19248939314503,4.57841621494749,62.3935833781888,0.181124656350689,0.322612595897092,0.586704116221259,0.336253730004183,0.111170457714307,0.368071488573304,8.53986597061157,152,-4.53684607842378,-0.747536541750552,-21.5146861239161,11.2108218623228,4.23857989292664,36.609377630927,37.8307300865856
P16,E,1.41854893781113,3.89477838636287,11.4008231292411,59.8531480784464,0.231479955958484,0.363481311813537,2.53628761609903,0.387781461849167,0.57190101538018,0.721376026706504,5.10785317420959,92,1.68703294099298,-0.896528856459872,-24.6048825611887,26.1744152615731,7.97415492484429,42.1724642304959,41.9771059832302
P16,F,0.590679397929486,3.75099439573429,9.41785831360821,64.9356308616847,0.17861910433064,0.320010840494258,0.83040552167629,0.321900836148831,0.0238599981913487,0.327188370593544,6.4170982837677,112,-4.16361152261773,-0.619775462190557,-20.3202763489397,11.4634857279794,6.12913032696791,39.6933472590188,36.799358719519
P16,G,0.237010098422293,0.556543142302967,1.60092818591353,7.05434024542159,0.175980861289999,0.30169743335986,0.124172690491197,0.344174519451994,0.0269578130799738,0.306130187215003,3.45595455169678,61,-5.12779071784673,-0.492805438332628,-25.4857579203419,9.00698540176102,2.82637475532167,38.9638690683619,41.4925963805884
P16,H,0.926121599777448,3.09736623742959,13.0258667940609,62.5501340408175,0.199569036015114,0.313166808819002,0.515637593956373,0.37117710343704,0.0729538678021231,0.368306349054456,2.9136643409729,52,-2.06033698199001,-0.425629055616405,-28.6803192637834,9.08723739669194,2.70540667853901,40.2354427132363,44.0401106693892
P17,A,0.280254117212252,1.15738297803419,2.77975161026501,61.7422974295009,0.117226754221178,0.254885863141689,0.131838001428231,0.398454335489429,0.0584880192067367,0.359416537329753,4.31671738624573,74,-8.30285073871985,0.0450076847271319,-30.3026028113866,12.5374937380366,2.2759547711325,44.466049826102,45.8836453921473
P17,B,0.211470202375826,1.00573556481058,1.26169785888433,57.8440364641275,0.137427394113996,0.256593675499471,0.177780777590328,0.305955943979023,0.105536168840184,0.145337542223325,4.59677648544312,81,-8.9601450172358,0.888125567265397,-23.4522781342881,12.0710638049468,2.84061915034707,33.4903059431199,39.6298680016953
P17,C,0.389824707745436,1.15617447666005,6.14287786590889,62.9317291831147,0.167277111240153,0.289684365448278,0.058932358423764,0.380625950722942,0.0555702222673019,0.346701787498308,4.65563654899597,79,-7.55057603323475,-0.458144701300152,-28.9100743619318,12.314021631438,2.1248157296208,43.0065456034219,45.1082405225486
P17,D,0.136973653069017,0.345773896839159,1.2605957326207,5.08235875666746,0.218626458447061,0.305370854504779,0.0423079166011318,0.142255190541839,0.0406754438630931,0.456447576699937,4.12500691413879,70,-2.6375426315065,-0.471906980354186,-33.923997297889,8.81410383019757,2.73028101814147,37.2846457197801,50.0937923316257
P17,E,0.66200094376261,1.34041175334696,3.9732612468196,59.8268115275668,0.218675026452097,0.329070820140834,0.919577784475167,0.418751025223891,0.416171871565147,0.618281743150501,3.8850154876709,64,1.23530070616297,1.24338542794308,-33.6509862919115,15.2542212705568,5.88429174094996,46.7734924807295,49.0750301895787
P17,F,0.501277699314667,3.77845382174547,3.48516771913249,63.6982796016566,0.227519611614428,0.327519722302223,1.23472672380586,0.378626979541193,0.0188458966953609,0.725086311438319,10.9981710910797,196,3.45372426620963,0.0928491645956169,-36.1409237970603,14.670891690447,2.71972296076599,49.0558693416601,51.4167445339434
P17,G,0.19070668276246,0.415708564493464,1.42384678487956,5.51474228651842,0.220758708751964,0.332746231322851,0.228239012543684,0.374643488949342,0.0687134287238752,0.409284779399339,4.58496570587158,77,-2.75975843542116,0.0345730955612095,-31.9547666005287,11.1226257885839,2.13622424062445,43.3085892241518,47.8632921730474
P17,H,0.440320871632241,1.09707100253339,2.29426834630373,60.5210171794993,0.144754557141547,0.28619190890642,0.573734877400705,0.389980772126003,0.542208194077802,0.306731556069128,3.84653329849243,66,-4.08275215554706,0.238739371267551,-29.7773578589918,8.34542590265615,3.97800465047724,43.8153154578054,45.3331568350674
P18,A,0.386823751978134,1.17467739790866,2.93044587873038,53.0434926913508,0.1694623436145,0.30127660739341,0.176532663327352,0.3649051107511,0.067760813429696,0.33166469653448,3.16126728057861,52,-4.4727398426596,-0.223585528951999,-24.7070382823197,8.25355738828503,3.59234764637552,40.2512623353028,40.3764774648967
P18,B,0.228417700150527,1.11865764417072,4.23662273897147,61.5465813432739,0.216185880605369,0.359913195149897,0.018998344219598,0.278210816901716,0.0459353771622822,0.296022946938836,4.36617422103882,68,-3.05128335889256,0.244658161569965,-22.1142321466627,9.34910160672529,2.26222121613921,33.4037533683056,39.5340730949452
P18,C,0.307381860111609,0.670585107808724,1.83622125751981,7.3176442755828,0.199573419784025,0.329934807884146,0.037872991078597,0.270705378254653,0.055504302898701,0.323814913773759,2.67281651496887,43,-5.99555542806815,0.215559678504133,-25.7743859759488,10.8224452923063,1.61453082376886,32.953006473139,43.6319465620078
P18,D,1.17882433580375,5.8509501398676,15.0252525652239,125.737476671046,0.222298904342467,0.359879100203576,1.26822635165731,0.362127539537446,0.616769332337585,0.363940493066298,9.16508388519287,153,-3.53067104736225,-1.00943722057315,-28.1637790083793,10.4901314213771,7.6452088598074,42.503313472421,45.7460503909635
P18,E,1.30313376036059,9.31020835347571,17.8164341820731,432.358059808776,0.184695100765243,0.314906924089131,1.1878730981261,0.31097858869619,0.235822119768488,0.381897288154275,9.02042436599731,158,-7.13500351788885,-1.27235449451436,-26.1915770965589,11.0517291302353,5.37278362716642,36.5114059290352,43.7582296198859
P18,F,0.270680379873347,1.1876511881343,2.83595642560486,59.6449474138832,0.218769601014312,0.353929010174798,0.123789308251194,0.306028702793931,0.0459013439184544,0.325391176211465,5.57891893386841,99,-3.90948956352443,0.317979002486876,-27.2030349317919,10.9871361973635,2.07109446466508,36.8895257253645,44.8632700742536
P18,G,0.188681146207088,1.06059867832769,2.04918641071186,59.9536533397475,0.181552012844441,0.352070433588226,0.0521512855258506,0.220473370613287,0.0543496444512712,0.387568097721444,4.86374711990356,88,-2.9821045755487,0.233961060463609,-15.1144922392797,11.5276930971758,2.28218090413623,28.4396024647477,31.1673752875524
P18,H,1.21062769439531,3.03280416831013,12.9097740294749,62.0772060233921,0.200661712719777,0.338191926862554,0.0781503679362337,0.289036297536767,0.0712430801440199,0.306229180069804,4.08213663101196,69,-5.79271165130124,-0.00811710594893159,-27.0929261397626,10.5076794270331,2.78124845048462,36.0983576724195,45.2896879152231
P19,A,0.493111161119511,0.951871048261536,1.59785321644509,4.12861592963085,0.160070681886651,0.286540979328823,0.0282756118965047,0.276738775525989,0.0488990025650148,0.0929025561614744,1.1957859992981,24,-6.28735568828179,-0.670891265173212,-22.679099013002,9.53906416604647,2.46970657076865,35.3340727192114,37.9438498404403
P19,B,0.031288766999818,0.0958158424275119,1.0585508980625,3.70273327065779,0.196045140064676,0.314368654556894,0.0638237700757996,0.21287118839075,0.0505308741566866,0.193954570743137,8.85267543792725,143,-4.61996608009907,0.030949277826188,-25.1137906756132,8.48254659782787,1.78217966046413,32.3362705991866,41.7535410494839
P19,C,1.18219274316905,4.76945081036286,13.4890130986043,61.943101820255,0.183115744284993,0.319454340011857,0.0283456542328609,0.31066674691307,0.0475263448156969,0.360093047272439,3.72215700149536,67,-6.56728313912947,-0.231545155349852,-24.5169695276572,12.7399859851671,2.29643051233795,36.1189878029377,41.7767697310662
P19,D,2.57909265868167,10.0415161501678,59.1761724353822,504.940221114887,0.283759428796914,0.438266187986983,1.04116530411881,0.363903993131741,0.104323295518303,0.730515430921534,10.7771389484406,187,5.5397094759748,0.29637047938417,-22.2619366459892,17.320403680707,2.95847727913119,37.8008781095704,38.7763604850241
P19,E,0.711224576975919,1.50341309448788,2.78462968241933,59.079468594445,0.216919009101309,0.345628043044336,2.75334961948011,0.390710217873902,0.422249886569575,0.677069029536438,8.96257543563843,161,-0.766408503391219,-0.480123941899469,-24.1337580983595,10.709346155227,5.5230611327608,43.1022544870683,40.6197275355001
P19,F,0.958610738947295,9.55384928959807,11.3271801071362,97.711765222932,0.150763444693472,0.320468305984678,0.261309581953267,0.337745497495015,0.0296307335212235,0.339171629901309,10.4374349117279,182,-3.634850908699,-0.269669468027351,-14.7197501184147,10.9250860512846,2.07236235590773,32.2157046274633,29.6703615585398
P19,G,0.10894885488491,1.08635386853314,2.97673361866816,60.8621054868955,0.165818236268333,0.291099879697993,0.106449578468468,0.278557600503729,0.0407932034872949,0.236047998406238,12.9992027282715,220,-5.14246487384899,-0.200780474927074,-21.8144737190777,9.07392069101826,2.33897690901888,36.1175428164378,38.3023902913897
P19,H,3.51987740858893,9.55890517053974,83.7656583577663,462.279492918925,0.153748969330338,0.275024807178524,0.0870563871367596,0.295157318989148,0.0353888096481227,0.323100504389641,2.91411066055298,44,-7.03823285738786,-0.709162321858391,-24.1754984123827,11.4458232408987,3.10118044042876,33.6604818978072,40.3045810623901
P20,A,2.06653366981844,9.51876250198371,30.3626421957045,478.703967775962,0.129536836057842,0.260860471923451,0.236619582230181,0.391232568362635,0.0586149098400546,0.337132816707156,2.6580650806427,45,-4.43366035282416,-0.216037872226882,-32.132482150123,9.25499063667188,5.32845462400421,43.6347785296416,46.8725125507897
P20,B,1.10493913992533,7.4578560926517,14.6247506379124,229.570690654601,0.202587339162379,0.323813576191759,0.16685836198229,0.338840280373286,0.0414015427447095,0.328844666815319,6.77516531944275,116,-5.96524023434194,-0.255647608779014,-30.3736903084381,11.371362819158,2.3042910247711,38.1479114590922,47.6100168842194
P20,C,2.24323299612566,9.59502315076565,24.1682235920923,473.605863143612,0.145937880968713,0.287109560522945,0.203878746482948,0.346155223993768,0.0395267186078305,0.38860134415245,3.84725046157837,69,-6.84727377030351,-0.396165639966641,-20.7385647101699,12.6224592554381,2.52198142856588,33.3159228745774,36.737206113836
P20,D,1.91491522684213,9.57672898489435,21.1619748561943,461.700979610306,0.246853202699072,0.367730967274462,0.607905581344059,0.374983571995932,0.0721279330401047,0.556274839259173,5.24002027511597,90,0.0807093989895372,0.0192815357380046,-29.9310479898517,11.2749390782735,2.3208254679167,41.3825658670085,47.3113808210689
P20,E,1.68904473276521,7.62319094550003,19.052238245038,87.1622194828751,0.148665165530664,0.267970511182007,1.00585247832401,0.302842147123045,0.500963079982609,0.378884835867607,7.16435599327087,128,-7.19368640287197,-0.375193254503273,-23.0215352499517,12.2211367960987,7.18597954453633,34.9362315260529,39.6486888154252
P20,F,1.31279797958971,5.82384753715183,9.64386687447422,61.5457023850319,0.143515275955208,0.283829345620979,0.314751937524564,0.257175142793473,0.0730779315183937,0.374669874945223,5.76560211181641,102,-5.81832769589604,-0.88132880702539,-17.3137280019692,10.4300746634978,2.70790477832333,29.3594922906701,33.4409840763733
P20,G,0.634200639286843,3.71203454045108,10.9523941904974,63.8397421475068,0.179814493575698,0.299906400362063,0.0324529746224239,0.298878801417004,0.027147883450244,0.315042793023025,5.24455332756042,95,-6.03728103532326,-0.509090482030534,-25.7186030108052,11.0023089515842,1.90124085506592,35.2860189098387,42.3694447183132
P20,H,1.81761125570564,9.544962184769,30.3298145497906,441.13431866088,0.196096470875411,0.32573040371793,0.0638092194652395,0.312042123482776,0.0550564768611718,0.31180921121533,2.3679621219635,43,-5.86608703171742,-0.31282421754099,-26.4135857002347,10.4603855229029,3.11017648028229,35.1479132854379,44.0370909908179
P21,D,0.345205410225205,2.12940283666747,5.98429556168185,72.6205139093865,0.209051121220277,0.326332557183314,0.369858561363429,0.313341425833821,0.0983997502102273,0.332801183795528,10.8935496807098,195,-3.44977867645592,-0.586682464904979,-26.5998950729762,8.93100412700583,3.31088440444529,36.102273996486,43.3692223955633
