,x,y,z,cogx,cogy,cogz,area,forceX,forceY,forceZ,x_vel,y_vel,z_vel,norm_vel,x_accel,y_accel,z_accel,norm_accel
10,-0.19903482568982572,0.17062369241938,0.03084460973965642,-0.3274950917496133,0.214225812638176,-0.13229872666811518,-0.6509134275055823,-0.2982935449142241,-1.0545667612755047,0.05055330629776691,-1.404355931589957,-0.061292959862137245,0.7471115541358168,-1.192954196373913,1.1748856437719746,-0.027965907499512235,2.5210274112513087,1.7136108730154576
11,-0.04062812916938213,-0.10789068122200174,1.7474380358026584,-0.8843257661243659,-0.27587727530852263,1.2267793625963754,1.8802217038736864,0.9409961327650864,0.19527379771314188,-0.05796839316708012,0.6869102755753698,0.3627473070900893,-0.57751313848951,-0.03544743618912207,-0.4321093560975583,0.015564962923663555,-0.19285063870415856,0.9687074313348575
12,-0.06668606812060758,0.43788954072834174,0.7485476240236003,-0.6363570210644525,0.4167639250300888,0.3958519210801834,0.2729151522848791,0.5071441501554119,-0.7000704808827263,-0.0670748828949361,-0.026127155203696864,0.4407599679402849,-0.5029957442521782,-0.3509534331104885,0.6856797392462245,0.8495607445158618,0.274857217686113,0.5346250250087434
13,1.0914130075644153,1.1990362012378042,-0.04042955663646169,1.1271306779327446,1.2102413416955344,-1.1223345741824968,-0.2834853993059866,-0.136926841801426,0.26949252277864727,-0.9495892370933863,1.4333173615597625,2.222160703038398,-1.0190644550778534,1.0682017389884704,0.532362794010299,0.6919314416979101,0.4815592515644465,1.6442996659310993
14,0.5384705754481702,0.30462314601530227,0.774883819937038,-0.274629065322948,-0.030109169230257873,0.3026631381208719,0.49587967064885796,0.19861373650700112,-0.3072741966175149,-0.5993592795560965,-0.07859103292486799,0.9158101788970258,0.34707948777426934,0.13845629487016364,-0.8676823067209065,-0.06585380921233444,0.09121041309248382,2.053863236862587
15,0.3831182241146798,0.08348109071065325,1.1156409189601635,-0.27528547142040954,-0.031226535228113278,0.4594752622609229,0.8303401994509353,0.33539565821621786,0.08658933359879302,-0.4151670584855813,0.4339347311701754,0.50260092882786,-0.7513233371766987,-0.2918341070179701,0.24792960111618884,0.15943483771664765,-0.23425470876003487,0.14121371194369634
16,0.8523198077402553,-0.30979180817081386,-0.3363004698837353,0.9337463673260321,-0.44924149067967506,-1.5196054178398255,0.7580251994835289,0.4986322084048316,-0.3964376831711524,-0.9063823770170649,1.288354136724669,-0.7310046635115017,-0.9938606700475289,1.0546201213205102,0.9803833549385947,0.22965389111141443,2.744654977974286,4.273922272810721
17,-0.06382374016350982,0.2841810802292642,-0.2965472754263752,-0.045777627961044925,-0.09935985309321718,-0.24310342470008914,0.10137035541283923,-0.4426834425393323,-0.2922754123047312,-0.035387680305829824,0.2744805969030092,-0.6359484127955267,0.2355354636960644,-0.1413337924231071,0.9104822336482485,0.4819628849996868,0.7243052022232074,1.3015914633938583
18,0.0571699477847571,-0.02671379372181664,0.057508344145592694,0.7558839933818399,-0.024057313104455788,-1.5701546514965636,0.07129237314314361,0.19408778960741505,0.1830300055443681,-0.4802486227515212,0.77039072103089,0.4345454356850168,-2.02320130998265,0.038679796416408986,0.91335162037172,0.2562961990527569,-0.8410410114071979,0.25677464456305105
19,0.1812504610942168,-0.09938642272978258,-0.9015557522917486,1.0816270405529647,-0.05682938566331361,-1.9057914676488614,-1.2710287867708063,-2.0762849827805145,0.12838007088847492,-1.597273355705848,-0.123000676083412,0.06936469480907281,-0.32128919943997425,-0.13977757508980912,0.7217364420860676,0.4416864602123111,-0.33459535170240173,0.8987206774264486
20,0.6590913721007097,0.08590505979581534,-0.7061439227803755,0.8060966038696374,-0.3182677854754074,-0.93157195015257,-0.5494986046320322,-0.9328711595747151,-0.29586936643624717,-0.8575321599049954,0.5865840804748248,-0.3708561868797767,0.16056394022160944,0.34399459848950464,0.7777647804003606,0.012666045185867584,0.2919444176890534,0.9531486606752353
21,0.8248043847935682,0.5147972391593596,-0.3761317959784805,0.6340307709977645,0.45010732408147014,-0.6642448777537948,-0.3894715060286261,-0.7622033852420168,0.6502266286271103,-1.377445631103855,-0.3791418255508718,-0.11943342868306017,-2.1535989962894666,0.25479480480500094,0.997620643159082,0.6185091110444466,0.2869887602076803,1.0265791814826632
22,0.9535198610711343,0.2970725918333629,-1.105126525114356,1.009671872607159,0.3370966799360767,-1.5163556799248619,-0.859729241182117,-1.77605141564809,0.12012428677892968,-1.1727938572706953,0.12894284537848666,0.10112904593229806,0.5717611876603818,-0.257922730865995,0.31713214377941695,0.5388086750796621,0.17948356946425512,1.0833651792397578
23,1.1206264238689623,-0.3321472359285224,-1.5529162638444827,1.2411705688366288,-0.1950465077846006,-1.7298043167419785,-1.1552900694444055,-1.5435645387460837,0.004082010981849168,-1.3739893647819024,-0.0025599794711060582,-0.14991238717417876,-0.825288982502455,0.11194367059649261,0.08189192138364715,-0.10568088562333405,-0.2625336444377732,0.4755141716983824
24,-1.0635382072913655,-0.7056434371451938,-0.26511510698587154,-1.0632221299487852,-0.6177501455009811,-0.08329274760737311,-0.529684828842386,-0.45461657994477733,-1.5190231991381293,0.9049475406632209,0.65095527035153,0.18073322929752236,-0.08744826373985312,0.7077806978156137,0.5519115073578121,0.09557188495603415,1.1254086269401449,2.8665592050860482
25,-1.2125472011913287,-1.6302129243816499,0.6253991250123941,-1.127647021218319,-1.3593637509484344,0.7617183517043011,0.19171134210398413,0.46592684717314775,0.041209082724141255,1.056251466798405,0.2533365293416138,1.8751482155954524,-0.09037677783110024,0.31875328034696265,0.30464982387373424,-0.1277244294874922,-0.34559780599029377,0.7176900382386183
26,-0.47354649658799297,-0.5033441557049942,0.34780143088621984,-0.6115370495358977,-0.4320255549869089,0.27956286303174366,-0.20852337850151456,0.023160367431999212,-0.5800404420771872,0.3514810178510524,-0.16107506118339907,0.30060499126572515,0.21070743356226856,-0.23452830719611253,0.10476975747348825,-0.06797731479613905,-0.30066240048572207,0.9614934585900082
27,1.0783957203138832,-0.2538548408505773,-0.39751999320378056,0.41183014291923015,0.40888294370979567,-0.597927477865602,-0.5405074805484503,-1.0400211501539809,-0.47560824076427827,-1.133694010108272,0.44550887974197745,-0.7119339577874485,-0.10296981724825756,-0.45695809426404704,-0.3699997099858389,0.000597688281073199,-0.39317178767577693,0.6469604809416537
28,-0.03333649049205182,0.6375856813016145,1.4176427137930883,-0.6180239160471891,0.5606099559345648,0.9476386091671684,1.510142012807459,0.427226146554617,0.5454069412259286,-0.0876882689220452,0.24188149787706636,0.921609555421251,-0.701852725297533,0.08280815725883464,0.1536393205371053,-0.28622824323490226,-0.6390710378455947,0.7537003967122418
29,0.8606142042413593,-0.7041726168445626,1.08840058681603,-0.24512968279545486,-0.9075619512410115,0.8862233576466544,1.04974630572362,-0.12755602219035644,-0.25229529067967155,-0.8647590559423886,0.544180622810566,-0.1680861487341167,-0.5754357238282315,-0.47286012871458694,1.095608999820295,-0.28597904870640334,0.17914259612792383,1.3550844709159195
30,-0.62655198962517,-0.5379220790222411,1.2971825704054083,-0.9996253429992085,-0.45280166461481786,1.0213118899299398,0.8432400821089888,0.7106084232278104,-0.4649101358758283,0.5190617120892476,0.2588245848132008,0.6364642787623607,-0.7435016377796152,0.1726310875302511,-0.3078175546090646,0.1435067138648029,0.45731742719495944,0.3742327303943427
31,-0.27312597995057475,-0.13259256307028655,0.23959952701904014,-0.3822872856612721,-0.10632256580388261,0.17205745723584046,-0.3566684804543679,-0.05141225438197699,-0.1819800359369824,0.18150054898102427,1.0027245488300016,2.073679311691949,-0.6285528785385421,0.8133019089982038,0.5300266725736267,0.8014846976129664,0.01905765055082452,0.3511763899188559
32,0.012312890243596787,0.2549106324374297,-0.15317062776181067,-0.10704837831872037,0.5613250643957864,-1.3753691527932401,0.7003581645925864,0.42485366900456123,-0.1540120864363114,0.023783153937897306,0.8804666911859828,-1.062162424863637,-0.05536942522919642,0.614384474810056,1.02591115888802,0.13229449477674532,3.224481953659344,3.557792345139985
33,-1.1587418105363416,-0.34887549916265914,0.2972948258606323,-1.1013342183394914,-0.3450465092973972,0.4636734531283652,-0.018500016828025715,0.2371172169549422,-0.24327347900753,1.0674618055433398,0.35575623809222834,0.5986960380072064,0.433768618046699,-0.3565379977784285,-0.1816895104414543,-0.04017430440995166,0.1502550977550278,0.7485911811081787
34,0.5711841517265789,0.5841245747422241,-0.4574630208437243,0.45700634286855646,0.6178712945730338,-0.5952509935993635,-0.9110667628028429,-0.8036133696979902,-1.3093966306092817,-0.6178386274961941,0.6762047347687001,0.8079308329213803,-0.8425228655945751,0.7565161134091353,0.5630790112223018,-0.5833620030717895,0.14140639904010374,0.8268828743205355
35,-0.3209539943246573,1.0380870785700682,1.5236240870291058,-0.8911142530694505,1.0379887282857263,1.0624212436433962,0.9716944049619064,0.8905272037798408,-0.6057054104139734,0.21592220063652465,0.8500083127644966,0.2314522281292322,-0.31375603307955935,-0.3870297181872241,0.0043688062256884465,-0.0777282989176588,-0.6039755680223116,0.8798369166865816
36,-0.2981654872553246,-0.25939166450191087,0.2853876328027679,-0.5526291175663766,-0.5175858164541263,0.2221736282340847,0.7599570915979377,-0.1186537211958102,0.548759372234243,0.1535561009762283,1.2471173553571215,-0.4133528385246336,0.4032781480884267,-0.29025499651670017,0.33667166803926174,-0.13043902540013813,0.49315214991525586,0.8022260352401627
37,-1.1393730444846708,-0.6745434564782795,-1.031106147676613,-1.0123426282959416,-0.6608299064589003,-0.8981678351269273,-0.35150347058279263,-0.6173650962581866,-0.767978588676419,0.9421737842113528,0.32031920362440036,-0.28729432044862,0.2631322960646005,0.8126176725994539,-0.011777972931444105,0.004880571137605439,0.1433920445776743,1.083665040108473
38,0.1745544220995232,0.4135211979716047,1.7848105746503944,-0.2798185452502856,0.11199990856336059,0.3809226517742216,0.5599667542953795,0.5168946642288064,0.6826374928300385,-0.2708696896827752,0.14575393865684863,-0.7426865738791975,-0.22272258731508632,-0.0058902710291718115,0.4405728234818331,-0.37694456565673,-0.4125577848357248,1.1371646702695661
39,-0.2692907104011376,0.09228608100948311,0.7711136221552657,-0.6438863582849581,0.06396698847401922,0.6477409538553693,0.13126872774912096,0.06602940652698788,-0.5985066581350044,-0.08820535012148686,0.4950649619906894,0.7732917923756953,1.1211484713320785,0.30125559377835665,0.052618680929053474,-0.484394736802539,0.6857283038168628,1.49684642863555
40,-0.3485858213830502,-0.048024547019052274,1.2726955900167272,-0.7628434100860819,0.02016971390774872,0.8155819982905029,0.11521207782480566,0.6953540760910281,0.5661435330659818,0.18420623113605938,0.6391729716499004,0.0019730421313069887,-0.427462985922194,-0.14971735246121304,-0.1509803352348612,0.5659387933856606,0.11889878273898799,0.7793929288211217
41,-0.1733053076477599,-0.24308227659971268,0.543816368566952,-0.5244800215479364,-0.10135473651986408,0.29370944888916023,-0.11906604851555407,0.07031888673142955,-0.5844739621682389,0.019197542061144317,-1.0785299239050115,0.05479054417056613,0.5806213192651434,-0.8170611217090511,-1.3595071606049824,1.2511377806286892,-0.40135604694390536,1.462690617849
42,-0.8901626831452695,-1.2456157607368137,0.7420020003808885,-0.95320436358709,-1.1645682072172394,0.6710350393422014,0.1925923762507953,0.48980652708353817,0.30479252035237764,0.7485872583308205,0.19677400835891204,1.2224166718885283,-0.24203442474822282,0.07862595478463265,0.6927524635413232,1.7573043404209931,-0.4193040174450517,2.148813161223795
43,-1.9767068938490504,-0.07980944104216199,0.7604132509086857,-1.4636662695864109,0.5036124597704055,0.7529144560975666,0.724174185762428,0.6756385805385329,0.19774394102191847,1.8315490085634498,1.214916980616914,0.73145446529238,-0.4528953443849736,0.21731694430411255,0.16314971477310908,-0.1472304379295079,0.018120571650530676,0.7847671887101033
44,-0.6934724181949595,-0.299641018715179,1.267987737958469,-1.4064351459791584,-0.5745918991648291,1.2417778766711571,0.901256741846629,1.0056806172438266,0.8616293685671691,0.7517930317363735,-0.5079440688702982,0.7244198084681761,-0.5143119792952936,-0.061619356681328646,-0.3337045347427776,0.417354504178361,-0.03548647168635823,0.6757050561221076
45,-0.7101323508608399,-1.9471421226406918,1.4390020548716853,-1.023158718145976,-1.7280533038201331,1.1560964139230254,0.9023037007680924,0.7013143249338332,0.6575444643441359,0.6530948697295595,0.41694608350356227,0.7809419390612325,-1.228740301379433,0.17677252321628353,0.6391035211529564,-0.07442083201833088,0.38969290288857944,0.8171674370059392
46,-0.8629137897646381,-1.2390307254785435,0.8190563803175158,-1.0608105660452687,-0.90252159370412,0.7137159043731844,0.0513621752177371,0.44581123178167714,0.08757091797694917,0.7275681749633945,0.1589795401109374,0.6130841194708134,-0.4019153176820945,0.0819329196298498,1.0413203548960246,0.9751641859107252,-1.1319400759327491,1.5392306614994073
47,-0.4414434380424556,-0.49681700395591805,1.392160243974036,-1.3522485399097104,-0.5008583022886649,0.9222588347069236,0.44507289991354276,0.7555481944247423,0.15103787113900297,0.06814069837686229,0.030267588970749156,0.11551587646535,-0.6274676191177568,0.26301766050101794,1.2695307541817507,0.2406797737537439,-0.024759123890095193,1.0134587361786254
48,0.0888080576517969,-0.3731671003586653,0.24235720122505466,-0.16117995867244872,-0.25874478515939686,0.08752479331969755,-0.25090672832486943,-0.23694145091804356,-0.5461957127051489,-0.6159765034254006,-0.30057863380199507,-1.4115424935760308,0.4794320881979722,-0.338739301022111,0.1863328880531197,-1.234831660438417,1.5492119877301924,1.528830760851362
49,-1.3083433452882545,-0.7670539219315532,0.31672568691719855,-1.1306640485849806,-0.7200847577126426,0.37909504917964676,0.7497162207855167,0.2853699674343497,-0.39499104509969546,1.1886035102480332,1.0664199636550846,0.13460773544553256,-0.26997088610305436,0.3502554503016735,-0.04113740364430471,-1.6886516560210227,0.292262195232698,1.4401085332975496
50,-0.636013458646661,-1.237219761010813,0.19271404371984735,-0.7162622046850363,-1.0705215354477822,0.23042810434497077,-0.951427586015238,-0.1041833782346907,-0.4429828005921098,0.5676699061160935,-0.15796377865154598,-0.031011792197498056,-0.08250325213747707,-0.058374162141763275,-0.7798124671217317,-0.0973653021245781,0.8088983775579284,1.6038936825325398
51,0.041603771779398946,0.6780744754280864,0.20687815959892356,-0.2708718968292116,0.66689184319852,0.09588373543702948,-0.4997280299808019,-0.16857626400402886,-0.6858762946874317,-0.08209554059889076,-0.7289697887925041,-0.5441246287024436,0.21009542429124414,-0.24195877428630813,-0.16555057781561522,-0.19917461349652682,-0.13047759473196152,0.7706274529423558
52,0.3026085249136754,-0.48123120758937776,0.8227567207069306,0.06055105569188544,-0.4859628094241947,-0.37595328929741206,0.5671892774160738,1.007598157708123,0.18991429336046606,-0.12629769456235457,-0.09511219868961833,-0.14897216796386606,0.8245931838040813,0.05795531529331022,-0.015216359920246603,-0.054652577831422425,-0.44061878761344964,0.4954609958687916
53,0.22589739431157874,0.6984640016972266,0.40689941560045423,-0.18628364908709527,0.252678331306175,0.11408766385252217,0.07814176882482067,-0.33904397362679073,-2.0157665693235582,-0.37668855649093863,-0.42951712750650456,-1.4993848505768348,0.32428032673281504,-0.3056551714798038,-1.1360066157554543,-0.2717127516749513,-0.29734406651132284,2.453962804788511
54,-0.342563184838711,0.6072080881535805,1.1214164642755593,-0.6279632311631244,0.6116806222804235,0.5657185594460127,0.33017768989222634,0.4613307311165163,-1.0770819766867712,0.23043375435367822,0.22466651805776158,-0.4690915339318668,-0.2688059996491258,-0.16796707415242496,0.045568563871161934,-2.1836504163819517,-0.09752698426559687,1.0309827742435174
55,-0.5674197483581198,-0.4319804420632576,0.12849055014053046,-0.8317024675218733,-0.4160573209895388,0.4828488342816273,0.8905520099499948,0.15313561866842745,-0.03300106373397392,0.44940398030530043,0.7619950334527767,1.437560847948673,-0.2510998613490958,-0.018204382273271178,-0.6853997671698056,0.7003219545966306,0.8264035453530867,1.0348137674939626
56,-0.41544945363236097,-0.6191585036006294,1.3543711773199514,-0.8182515781549672,-0.665529473890164,0.6517833573470817,-0.454934610672485,0.8212555959686652,-0.4168136187339963,0.30012461007148833,0.3940516792904363,0.5009578452836269,-0.0680644140820059,-0.29112838963419185,-0.4029734744601053,0.6184725260639375,0.5580242910079742,1.3183277466909622
57,-0.39210806159965905,0.27632105752254443,2.2272365430264887,-0.4905149598508291,0.31308045248606947,0.7857418723789386,1.0018586476926352,0.7506480412415225,0.05092895665136963,0.3333643119451369,-0.2586776722453005,0.41033531948016916,-1.4736657393810775,-0.7152608556552228,0.8133222702250414,0.28212119799206853,-0.33464019399720896,1.1758626931900509
58,-0.4513563599603612,-0.5017901863248593,1.132810462490201,-0.8225224754998546,-0.5016712409933229,0.7559871436636268,0.12463863446965502,0.6219575920120951,0.053083903739319024,0.29862097773043095,-0.4678779825955678,1.021852159364083,-0.35631774976217756,-0.032500631565650306,1.8499297901478142,0.2499551871034775,0.044041099602225235,1.2117954325040285
59,-1.7617602311732607,-0.23381762387033936,0.6510488725593359,-1.5668905164785445,-0.8689468691769553,0.7208269891730409,0.4982926992012719,0.5237226087176922,0.6025933984891,1.5883486045650466,0.7856627349973944,-0.04098396633320673,0.26531757547933255,-0.35127870480207535,-0.37323903843025796,0.174810605586127,0.8895187654276347,1.1118507374165203
60,-0.4757812663938443,0.13560713331596852,0.0423326130453337,-0.5699273952001418,0.20423425322365682,-0.06343790700752666,0.03138757722501083,0.10891030097608867,0.05024090634663272,0.7054737737992175,-0.0056385962436753196,-0.18471226912034722,-0.48488883123301474,-0.0834660531219304,0.5546386370997829,0.3874412516294172,0.07765403648762993,0.6638768824904223
61,-1.0234866097459838,-0.7218809181425386,0.5141683109564361,-1.1967797829494764,-0.7523933984385186,0.8262649161713584,-0.03067291309186074,-0.29614024489226787,0.232035437013087,0.8413297402453154,1.1281630305036034,0.35867964777300987,-0.2052254128632861,0.7675265559507927,0.7004621993332271,-0.2038137144243341,0.6869818218917507,1.54416420439722
62,-0.8070437225382846,-0.205267905711082,-0.08252993078870376,-0.6642628166691752,-0.16565170270244806,-0.0528198108773732,-0.08168643820268237,-0.1619804658244029,-0.37711122691295446,0.6979837632860938,0.03994864987950753,0.4681937013695428,-0.45239695640205646,-0.13204862859164496,0.7293362555872192,0.028944760946357964,1.1701316893227283,1.9488084439446984
63,-0.30885300314536546,0.6151789166154565,0.6776168684485362,-0.5226812234498464,0.5797753536790488,0.198659431007483,-0.6434710472685506,0.11259683740632677,0.02813643908701363,0.34431396589599783,0.14396563350878216,0.5339236760321346,0.06661388460102924,-0.0825502469669187,0.14668532758468994,0.0774382285633649,0.12066957542144342,0.4758909331166803
64,0.05796477139222467,-0.3848828820413212,0.9037078500021789,-0.2909438902448462,-0.4265655298960932,0.4499698858919625,0.9349916479297883,0.35028183948481384,-0.9911244059691379,-0.16632212002530808,0.7672112800680984,0.5162336145020906,0.26558799574137126,-0.19864340542201164,-0.7628411766400416,0.34546994411012116,0.9635380110563416,1.3810177930951153
65,-0.29202013821352424,0.9391857463352818,-0.07364248895114471,-0.28318456081526594,0.9605125180726123,-0.1612488154386264,-0.692570042092034,-0.3815971773704978,-0.0204198493782827,0.11497617454605544,-0.47405228848387476,1.1357973505302337,0.23654283903756093,-0.748999282380748,0.24044409619944643,0.9951285667206978,-0.35645224509050977,2.233330569019942
66,-1.1563402841556123,-0.8595570581799975,0.7019336885158158,-1.075984117327342,-0.7629107946547313,0.7158508378707441,0.18412465419588786,0.5467736288202842,0.16026151726493562,0.9464031365726451,0.49575348919223544,0.8289472407323574,-0.024612526257629497,0.1959159576477505,0.3766180187362306,1.6945596789609887,-0.22667107147431081,0.9583226282006767
67,-0.4769631396146501,0.059744398953999876,0.35378690681748926,-0.7105275437928721,0.13326049134315157,0.30460865502734613,-0.5072530246089897,-0.27589036645096465,0.3155174503282392,0.6090140266518786,0.381272755034952,0.9175277585273744,0.47792250305327744,0.2948298498045895,1.138128768700388,-0.521394099548459,0.16382632273596553,1.7086268761475292
68,-0.8881951955547692,0.8459403596506823,1.0717894138751867,-1.478406923193341,0.29731402783599103,1.1608605571623694,0.034881427679301615,0.8798339431385536,0.19927796504509354,0.7581331573793402,-0.4313215593828292,-0.9425760743766148,1.2066881334991404,0.3401868814412914,0.4493861302247664,0.5839369571094799,0.04658330157197978,1.0429087797183172
69,-0.832498673566166,0.6333794944391955,-0.16452295026663813,-0.5585571992094526,0.4796332545605019,-0.10717751060968639,-0.2732879964241873,-0.3150432726090885,0.14443831340938196,0.6572549316011624,0.3314423006347842,1.3843420690542705,0.2658731697219407,-0.5607440559065046,-0.14029025084724803,0.14263101905088457,0.2140044183093684,0.8683959933808412
70,0.9175380928924329,1.2059992247592957,-0.43762941300020547,0.5059363863392973,1.1896050556447664,-0.6747410408639006,-0.6322110240283847,-0.8740324292093108,-0.9151196342243897,-0.9663915318522587,0.9236632949908277,1.747572673757567,-0.7908042291089193,0.3936529199123304,0.6084335153982126,-0.050397286915366275,1.4581493272447583,1.8800315292560432
71,-1.0325130591242089,-0.33964259237925654,0.5977411164102886,-0.8518983960031264,-0.5980020087074766,0.5141271507393106,0.18983988765733759,0.46737347237198534,0.013537141361697062,0.8497179602783524,0.576678396720064,-0.4684738890185715,-0.5128116026804075,0.3810407609640532,-0.1524978451985866,0.04018533592665162,0.16455644582248796,0.5021658721099483
72,0.3248790629453787,-0.5472396329691422,0.5879287716842473,0.1578937598299724,-0.5860815481306838,-0.015977480593546787,-0.5263266421622976,-0.186989870402977,0.023659582767820955,-0.4777775035290677,-0.18990711400503246,0.29785275799076477,0.02312136352837393,-0.3710158148130442,-0.2887201245615166,-0.45351899447874844,0.388173013280592,-0.08679264492177882
73,-0.7196615438369198,0.2574002701416289,0.06196493351991556,-0.696513323715654,0.2714512493646379,0.15724114813218193,-0.510087957700592,-0.03998402320421246,0.1003746546831436,0.5952029414930924,-0.003678680409172295,1.3894675877224028,1.5021532898704923,-0.9700511113390404,-0.11218608481780207,0.04014502855154571,0.40761616118838173,1.2427334517314919
74,-0.3354774196337406,-0.35310054226254284,0.44399709438160656,-0.527388357826087,-0.30331032783181033,0.2557560749002599,-0.23209115043431644,0.11916717358659511,-0.29597242328398954,0.209704783409229,-0.5457222933920132,0.7087971753260767,0.5224180464574946,-0.7255738268907699,0.21891249679334235,0.22941040909540378,-0.3072353443323505,0.6776896128019487
75,-0.20552095186334682,0.08505487233769597,-0.6905199226856591,0.04820754636557944,0.24784333195082883,-1.0417007732891534,-0.2655811951890041,-0.527079943004247,-0.7075882930736952,0.04751285851592787,0.37053716679886883,0.368314024368331,0.1524568668727166,0.07970679877687467,0.38451894036440415,0.5019776488528618,0.3719067474636054,2.2450277375010215
76,0.19115608278908905,-0.18395183981315744,0.477013033195963,-0.20142769440343777,-0.06120251728277927,0.29479076075452276,0.15807023663615427,0.09678093662938336,-0.10460881231060556,-0.3681728533566018,-0.5367925626216993,-0.203731786185768,-0.2185794079439768,-0.060116438232983904,0.7677780254077304,0.047894040126456726,0.2400716672994823,1.1490461624907355
77,1.109557389322771,-0.18014267922165164,0.11047639045798055,0.27410995850566705,-0.2458368940389519,0.029198916904631198,0.13578514871176625,-0.7526888586592285,0.36499655871322884,-1.0741782815214809,0.9012885803013031,2.6698284255398717,-0.6330730037193684,-0.027074913127051688,0.9562036957647758,0.9527600575216953,-0.29308554474732956,0.940127080343829
78,0.3516874059049719,0.006359847556319866,0.8604132730337595,-0.31938291674636354,-0.025562531157911874,0.6258815276240083,0.8179425167607075,0.20708726985932052,-0.5278102436571938,-0.4106948995900394,-0.6788162196191189,2.9569485649569307,0.1877356816152624,0.5487576455464077,0.8140892231220036,0.8844425840537357,-0.41603190046360367,2.6126327340561257
79,-0.43928522018318333,-0.6803122603232441,1.500662128240303,-0.8980574549063021,-0.6621772274237325,1.2015292285630803,1.7021347860126304,0.46620822153819663,-0.21248807909202144,0.381824226046741,0.5717853658289577,2.5924765154260454,-0.9446431941775255,-0.09343257716962447,0.8565995593432849,2.3748517977955212,0.5841180555207844,1.9132921849972073
80,-0.824000990268307,1.0771568044763493,0.8837355114211703,-1.1625646028204308,1.1726433777490222,1.2576831264559967,-0.23064174963138587,0.34091002609965476,-1.1936440558439287,0.5903795190153003,0.4881126844163728,0.611218272486431,-0.7092185571074636,0.3489429191371836,-0.12575023109283273,-0.29562811493275415,1.0961565963266295,1.0625161485684127
