time,x,y,z
0,0.459571349455769,0.00133947662409202,0.417662047827165
0.0167233943939209,0.459573063333754,0.00223366813839549,0.417667325192452
0.0352668762207031,0.459568042128097,0.0041094615942443,0.417675655765616
0.0529286861419678,0.459567735998914,0.00634923924069587,0.417705389094719
0.0719561576843262,0.459702990017905,0.00909704201079577,0.417929800331633
0.0895955562591553,0.460034092211148,0.0118891864803677,0.418421378217903
0.107385396957397,0.460314441627158,0.015033887027392,0.418888534237974
0.125619411468506,0.460686250174945,0.0187643913328473,0.419529367505958
0.142275094985962,0.461062176702009,0.0229122508042506,0.420240336303766
0.165168046951294,0.461359316721758,0.026803960288719,0.420876647455311
0.195441484451294,0.461773002784875,0.0347309246107956,0.422075707881845
0.214028835296631,0.461873087872642,0.0395448840066304,0.422697520789816
0.248283386230469,0.461853921706298,0.0471403381724377,0.423586439554428
0.269012451171875,0.461653952318938,0.0518135343674664,0.423975628302625
0.284959077835083,0.46147601268509,0.0556583113039782,0.424321113273142
0.302322864532471,0.461132724411269,0.059732909104919,0.424524082995177
0.320072889328003,0.460638243391119,0.064049438749805,0.424609794955417
0.337710618972778,0.460018037421005,0.0684582391064418,0.424569054655646
0.356613159179688,0.45939037228932,0.0728273391372192,0.424360947153295
0.373332262039185,0.458763278375803,0.0773960017569852,0.423872414692519
0.408638000488281,0.457522731708098,0.0860296054095467,0.422726865091068
0.442429780960083,0.456305053783768,0.0939442690283868,0.421475129959773
0.461296558380127,0.455661875500614,0.0981649930753006,0.420550326210639
0.484187602996826,0.454737383317327,0.103419878816177,0.419632597355367
0.501105785369873,0.454127007115457,0.107219655209431,0.418622632164732
0.51812744140625,0.453551121527231,0.110740838310833,0.417593899995187
0.535749912261963,0.45295954542502,0.113980182000182,0.416780216644707
0.554036378860474,0.452414263093118,0.117205067673986,0.415705724736088
0.573611259460449,0.451800066502837,0.120313662218787,0.41488501250856
0.592089653015137,0.451257086600093,0.123070504506694,0.414086486166264
0.608399152755737,0.450788662167107,0.125340934527161,0.413426473135193
0.626472234725952,0.450318590367719,0.127321983457078,0.41302248697467
0.644732713699341,0.449965721483431,0.129060338244334,0.412445069630991
0.662489891052246,0.449510969583159,0.130890626032865,0.412056089220906
0.679606914520264,0.44903841238975,0.132460118219402,0.411975392402362
0.698019742965698,0.448579963651723,0.134002438320842,0.41187594437306
0.717690706253052,0.448124700121931,0.135427537504458,0.41184063234172
0.736814975738525,0.447655785152275,0.136863223294732,0.41180920398265
0.754765748977661,0.44731401968792,0.137920177695548,0.411791269654632
0.773694753646851,0.446972750373052,0.138950554695204,0.411770497150831
0.792283296585083,0.446636591089084,0.139951608782909,0.411749359204124
0.808943748474121,0.446393849343945,0.140663540097524,0.411732147042112
0.827658414840698,0.44621317991248,0.141208306671093,0.411725112211723
0.84706711769104,0.44614545772251,0.141422714433945,0.411727205867628
0.864220857620239,0.446142837632551,0.141430053272908,0.411729908986303
0.883291721343994,0.446146060281948,0.141420800104276,0.411733662001147
0.901149272918701,0.446153611714964,0.141399018712173,0.411735702054546
0.920151710510254,0.446216190394398,0.141215182920392,0.411737655819019
0.93732213973999,0.446538519525132,0.140243662963998,0.41173227349994
0.956218004226685,0.447040398583933,0.13866220811964,0.411770489167544
0.974323034286499,0.44761522460957,0.136685419090424,0.411948176578282
0.992148637771606,0.448181624347347,0.134711349586887,0.4121060741888
1.01078248023987,0.448705476183052,0.132634625227801,0.412470911756288
1.02972459793091,0.449289438024885,0.130178100092553,0.412970410571374
1.04778027534485,0.450019392906636,0.127078250521466,0.413570845546697
1.06487703323364,0.450744615680533,0.123961645461549,0.41417196249979
1.08347487449646,0.451663598435836,0.120598135139283,0.414950103888545
1.10178565979004,0.452771066098838,0.117099665481724,0.416061892331682
1.12008571624756,0.453884906790725,0.1138462767476,0.417188471326981
1.13841915130615,0.455102576497431,0.11031013127974,0.418292771881988
1.15623545646667,0.456204668578711,0.106877540924649,0.419307478969551
1.17527627944946,0.457400979700275,0.103003979639206,0.420531971174195
1.19302153587341,0.45855472456369,0.099341441538363,0.421348608795824
1.21132564544678,0.459535963147345,0.0959471919912874,0.422355522422453
1.22855710983276,0.460654503362829,0.0922585221224192,0.423069241183706
1.25684070587158,0.462304488134878,0.0864218692395562,0.423883131519434
1.27918362617493,0.463536961018143,0.0815573491828565,0.424577298747113
1.29828643798828,0.464511144029619,0.0774233811368185,0.424926510773334
1.31674289703369,0.465380051258175,0.0731201362842038,0.425157731856006
1.33498764038086,0.466106612372656,0.0691320097322234,0.425358558752645
1.35366821289062,0.466753060066352,0.0650448302268692,0.425436039140318
1.37191128730774,0.467367785286686,0.0606041911372264,0.42547445041772
1.39046502113342,0.467896318000665,0.0565538061929774,0.425592672012886
1.41205716133118,0.468502927471139,0.0514952282185251,0.425786607602466
1.43028020858765,0.46896676475262,0.0472709011195861,0.425963486039613
1.44850087165833,0.469421370939436,0.0427596161321864,0.42618906988864
1.4667809009552,0.4698100398063,0.0385302117987141,0.426240309097158
1.48623394966125,0.470158363217736,0.0342635588041925,0.426261736768961
1.50432085990906,0.47046661113987,0.0300908900615479,0.426270481314073
1.52303171157837,0.470759322023506,0.0256805042124771,0.42625901477936
1.54213976860046,0.471000490479587,0.0214481137179864,0.426233029735447
1.56068396568298,0.471255572628082,0.0170553656138297,0.426071081517095
1.57908916473389,0.47148698797639,0.0130163086159608,0.425812531134876
1.59735250473022,0.47167573613827,0.00884793120916883,0.425575899728955
1.61652779579163,0.471889711248884,0.0042836009721796,0.425172053403058
1.63420605659485,0.472131448758773,1.4650574885747e-05,0.424512225164762
1.65256834030151,0.472314168881336,-0.00438189521348255,0.423903651908908
1.67118978500366,0.472536749420929,-0.00902158812644923,0.422972586676095
1.69007515907288,0.472655992334541,-0.0137043407377012,0.421850301619193
1.70937037467957,0.47276530208185,-0.0185385134690215,0.420715525872912
1.72750806808472,0.472788222745091,-0.023304523783373,0.419649211557641
1.74699211120605,0.472775345850467,-0.0284258151166253,0.418241398102283
1.76643562316895,0.472707408759729,-0.0335371705883893,0.416764526958269
1.78596544265747,0.472623424612906,-0.0387547485247659,0.415311142507895
1.80421805381775,0.472611105938502,-0.0433880777037402,0.413820198701381
1.82309222221375,0.472570054134377,-0.0479839561292282,0.412262528785088
1.84127926826477,0.472458604646492,-0.0523134090417058,0.410715649329208
1.86014413833618,0.472400312139495,-0.0566689222639773,0.409014558999377
1.87830853462219,0.472331285833235,-0.060518870178907,0.407466224140008
1.89681696891785,0.472266891913214,-0.0640570965992852,0.405916868731119
1.91535997390747,0.472241261197713,-0.0672523998470484,0.404279031318446
1.93484306335449,0.472221810435636,-0.0701243601457833,0.402693504926994
1.95209050178528,0.472254169924225,-0.0721594375556432,0.401326673391584
1.97147798538208,0.47231547889023,-0.0739891922815118,0.39991783112071
1.99023795127869,0.472412266166307,-0.0753497241447367,0.398626064361187
2.00940155982971,0.472557612775507,-0.076191380766543,0.397451732073017
2.02741527557373,0.472749849176354,-0.0765572057181862,0.396392689534476
2.04652738571167,0.472967732424771,-0.0767650255726749,0.395325990677487
2.06389689445496,0.473151781810508,-0.0769296536360412,0.394423241986058
2.08225226402283,0.473281491758078,-0.0771505192790401,0.393710796177737
2.10038328170776,0.473424721181214,-0.077352637737756,0.392958330121654
2.11956071853638,0.473524606952539,-0.0773938259486876,0.392641995482959
2.13830947875977,0.473737497360338,-0.0774256680071751,0.392646130083999
2.1571581363678,0.474160142881715,-0.0774792828033697,0.392637537970192
2.17586970329285,0.474710529554176,-0.0774323397152109,0.393177373325321
2.19429802894592,0.475549733414619,-0.0769999760933522,0.39395648291821
2.21212792396545,0.476509582639837,-0.076402847527361,0.394740902847232
2.22943425178528,0.477587746042845,-0.0756374809854634,0.395818882155772
2.2469699382782,0.478945206566806,-0.0747438731155222,0.397213312340182
2.26543283462524,0.480505593844804,-0.0737374616451514,0.39867646421936
2.28295183181763,0.482262629770507,-0.0726325008213089,0.400496666492888
2.30104541778564,0.484107375663435,-0.0715329791152422,0.402437262689286
2.31958723068237,0.486360062899351,-0.0703114836557103,0.404930890064144
2.33762145042419,0.488613943487871,-0.0689751363912251,0.407469266305893
2.3550808429718,0.490820186087716,-0.0677474173677742,0.410015938802244
2.37363719940186,0.493230906761438,-0.0663716446145805,0.412840283534294
2.39156627655029,0.495813311286084,-0.0648488416334939,0.415869332099318
2.40963530540466,0.49817146737235,-0.0635130612949389,0.418409094380264
2.42763590812683,0.500679588041302,-0.0621592698754536,0.421078157777876
2.44544959068298,0.503108550095094,-0.0607541139298057,0.423796646305857
2.46355581283569,0.505656541498915,-0.0591913269029103,0.426299813698382
2.48405838012695,0.50828661104134,-0.0575152990324234,0.428832295484865
2.50215649604797,0.510619378052206,-0.0561469589688201,0.431035181552721
2.52021455764771,0.512923224994003,-0.0546414899962091,0.433008301564489
2.53815412521362,0.515093551661074,-0.053102198121744,0.434570744138051
2.55532789230347,0.517246392762739,-0.0516302506081546,0.436044654345204
2.57278490066528,0.519503910094946,-0.0500727595032329,0.437512468106849
2.59010910987854,0.521701989654593,-0.0486755431511557,0.43850068776026
2.60859251022339,0.524022185929848,-0.0472913579495019,0.439397583168564
2.62710547447205,0.526492023956384,-0.0458223313561458,0.440121612951783
2.64526343345642,0.528899313607752,-0.0443582490138325,0.44045660775467
2.66322755813599,0.531312244763335,-0.0429389172221562,0.440616255885957
2.68154096603394,0.533719035975877,-0.0417784832447515,0.440566640964996
2.70017647743225,0.536310080323764,-0.0405649671556393,0.440222587051403
2.71857595443726,0.53873614879399,-0.0395423911336477,0.439733261414113
2.73615336418152,0.541048228193638,-0.0386352295514017,0.439070495203248
2.75435328483582,0.543542349975617,-0.0377160484528615,0.438155275699086
2.77260184288025,0.546057246265862,-0.0367922636196793,0.437135080117898
2.79102396965027,0.548584015931589,-0.0360700923090596,0.435911174095424
2.80785918235779,0.551084553266888,-0.03552261489714,0.434516250565081
2.82619214057922,0.553568865808844,-0.0349118712855527,0.433053649106403
2.84405851364136,0.556040566872217,-0.0344410093920752,0.431568007561109
2.86099362373352,0.558362821057654,-0.0340406400594041,0.430114485175874
2.88021087646484,0.560970929117043,-0.0336390112790238,0.42832601184618
2.89736223220825,0.56309028852779,-0.0334174733059007,0.426853637455123
2.91619253158569,0.565594215250398,-0.0331380890145919,0.425100777610365
2.93332934379578,0.567806219110279,-0.0328698106229194,0.423495786301246
2.95061564445496,0.569978322447086,-0.0328550515156594,0.421894100008034
2.96862196922302,0.57226788688998,-0.0328609108393594,0.420110716393485
2.9863703250885,0.574533267651923,-0.0327628198217602,0.41832949803836
3.00441384315491,0.57675111249328,-0.0328444809973328,0.416630092723792
3.02294921875,0.579069938714808,-0.0329600077134009,0.414823059885848
3.0408501625061,0.58114114474282,-0.0330658487654139,0.413102425759962
3.06027865409851,0.583543917335471,-0.0331895194194999,0.411074524576097
3.07730650901794,0.585571080573324,-0.0332935185029155,0.409299723714478
